EPISODE_ID,BEGIN_DATE,END_DATE,GRANIZO,LAT,LLUVIA,LON,NIEVE,RANGE,T. ELECTRICA,TORNADO,VIENTO
1208067,2006-04-14 02:15:00,2006-04-14 03:09:00,0.88,0,0,0,0,0,0,0,3
1208064,2006-04-19 00:00:00,2006-04-19 06:00:00,1.0,0,3,0,0,0,0,0,3
1208065,2006-04-16 07:31:00,2006-04-16 08:05:00,1.75,0,0,0,0,0,0,0,0
8501,2007-08-19 19:19:00,2007-08-19 23:07:00,1.75,0,0,0,0,0,0,0,3
1219757,2006-09-27 15:55:00,2006-09-27 17:16:00,0.88,0,0,0,0,0,0,0,0
1219755,2006-09-05 15:00:00,2006-09-05 15:01:00,1.0,0,0,0,0,0,0,0,0
8504,2007-08-20 14:38:00,2007-08-20 15:40:00,0,0,1,0,0,0,0,0,0
90148,2014-08-20 13:55:00,2014-08-20 13:57:00,0.75,0,0,0,0,0,0,0,0
1208086,2006-04-02 21:15:00,2006-04-02 21:59:00,0.75,0,0,0,0,0,0,0,3
40459,2010-06-05 21:46:00,2010-06-05 22:10:00,1.75,0,0,0,0,0,0,0,3
1186560,2005-04-22 14:22:00,2005-04-22 15:20:00,2.75,0,0,0,0,0,0,0,3
40451,2010-06-23 19:12:00,2010-06-23 21:41:00,0,0,0,0,0,0,0,2,3
40457,2010-06-02 03:20:00,2010-06-02 03:20:00,0,0,0,0,0,0,0,0,3
2882,2007-04-03 15:15:00,2007-04-03 16:30:00,1.75,0,1,0,0,0,0,0,0
28256,2009-05-03 17:00:00,2009-05-30 12:00:00,0,0,2,0,0,0,0,0,0
28257,2009-05-02 06:30:00,2009-05-26 17:00:00,0,0,2,0,0,0,0,0,0
103028,2016-02-02 18:43:00,2016-02-02 20:30:00,0,0,3,0,0,0,0,0,0
28259,2009-05-13 22:25:00,2009-05-13 23:45:00,0,0,0,0,0,0,0,0,3
1193405,2005-06-05 19:30:00,2005-06-05 19:34:00,0,0,0,0,0,0,0,0,3
31162,2009-06-13 12:00:00,2009-06-14 10:30:00,0,0,2,0,0,0,0,0,0
1197140,2005-08-04 23:13:00,2005-08-04 23:45:00,0,0,0,0,0,0,0,0,3
1197141,2005-08-13 14:18:00,2005-08-13 16:25:00,1.75,0,0,0,0,0,0,2,3
3873,2007-03-29 02:00:00,2007-03-31 23:59:00,0,0,2,0,0,0,0,0,0
77480,2013-07-10 08:48:00,2013-07-10 09:12:00,1.75,0,0,0,0,0,0,0,0
90147,2014-08-01 15:32:00,2014-08-01 17:00:00,0.75,0,2,0,0,0,0,0,0
53239,2011-06-10 17:24:00,2011-06-10 17:28:00,0.75,0,0,0,0,0,0,0,0
23237,2008-09-13 03:00:00,2008-09-13 19:00:00,0,0,3,0,0,0,0,0,0
19100,2008-06-15 17:25:00,2008-06-15 19:55:00,0,0,0,0,0,0,0,0,3
15310,2008-02-04 22:15:00,2008-02-09 20:00:00,0,0,3,0,0,0,0,0,0
19106,2008-06-22 16:20:00,2008-06-22 17:52:00,1.0,0,0,0,0,0,0,0,3
5718,2007-06-02 17:20:00,2007-06-02 19:07:00,0.88,0,0,0,0,0,0,0,3
1211381,2006-05-24 22:23:00,2006-05-24 22:23:00,0,0,0,0,0,0,0,0,3
1211383,2006-05-24 22:00:00,2006-05-24 22:00:00,0,0,0,0,0,0,0,0,3
1211382,2006-05-24 22:45:00,2006-05-24 22:45:00,0,0,0,0,0,0,0,0,3
61491,2012-04-26 02:01:00,2012-04-26 02:01:00,0,0,0,0,0,0,0,0,3
66436,2012-08-02 20:45:00,2012-08-02 22:00:00,0,0,1,0,0,0,0,0,0
86746,2014-07-13 20:20:00,2014-07-13 20:20:00,0,0,0,0,0,0,0,0,0
1211412,2006-05-10 17:40:00,2006-05-10 17:40:00,0,0,0,0,0,0,0,0,3
6747,2007-06-18 12:00:00,2007-06-18 15:06:00,0.88,0,0,0,0,0,0,0,3
101193,2015-12-23 15:03:00,2015-12-23 19:45:00,1.0,0,3,0,0,0,0,0,3
84835,2014-05-10 12:38:00,2014-05-10 12:38:00,1.0,0,0,0,0,0,0,0,0
81542,2014-02-20 20:57:00,2014-02-20 22:07:00,1.25,0,0,0,0,0,0,0,3
97108,2015-07-07 09:18:00,2015-07-07 09:54:00,0,0,3,0,0,0,0,0,0
76827,2013-07-01 18:15:00,2013-07-01 21:00:00,0,0,2,0,0,0,0,0,0
62998,2012-04-30 16:39:00,2012-04-30 17:01:00,1.0,0,0,0,0,0,0,0,3
104234,2016-04-28 15:31:00,2016-04-28 15:57:00,1.5,0,0,0,0,0,0,0,3
1201326,2005-11-06 01:20:00,2005-11-06 04:57:00,0.88,0,0,0,0,0,0,0,3
1201327,2005-11-15 15:00:00,2005-11-15 18:56:00,1.75,0,0,0,0,0,0,2,3
1201325,2005-11-15 19:10:00,2005-11-15 19:13:00,0,0,0,0,0,0,0,2,3
56468,2011-07-23 16:50:00,2011-07-23 16:50:00,0,0,0,0,0,0,0,0,0
1201323,2005-11-08 20:43:00,2005-11-08 21:33:00,0.88,0,0,0,0,0,0,0,0
1201320,2005-11-06 02:35:00,2005-11-06 03:50:00,0.88,0,0,0,0,0,0,0,3
98123,2015-06-25 16:25:00,2015-06-25 18:25:00,0,0,0,0,0,0,0,0,3
1197561,2005-08-25 23:40:00,2005-08-25 23:40:00,0.75,0,0,0,0,0,0,0,0
1197566,2005-08-26 15:20:00,2005-08-26 16:25:00,0,0,0,0,0,0,0,0,3
32917,2009-06-22 06:00:00,2009-06-22 09:18:00,0,0,3,0,0,0,0,0,3
51325,2011-04-22 23:13:00,2011-04-23 00:42:00,1.25,0,0,0,0,0,0,1,3
50148,2011-03-12 02:15:00,2011-03-14 12:29:00,0,0,3,0,0,0,0,0,0
51321,2011-04-27 16:44:00,2011-04-27 16:45:00,0,0,0,0,0,0,0,1,0
19256,2008-07-22 02:09:00,2008-07-22 02:09:00,0,0,0,0,0,0,0,0,3
19253,2008-07-21 12:00:00,2008-07-21 12:00:00,0,0,0,0,0,0,0,0,3
16208,2008-04-04 10:58:00,2008-04-07 08:36:00,0,0,2,0,0,0,0,0,0
16209,2008-05-27 14:10:00,2008-05-27 22:30:00,0,0,3,0,0,0,0,1,0
17370,2008-06-01 15:48:00,2008-06-01 17:47:00,1.75,0,0,0,0,0,0,0,0
43481,2010-07-13 17:46:00,2010-07-13 19:00:00,0,0,2,0,0,0,0,0,0
32284,2009-07-25 01:18:00,2009-07-25 06:12:00,1.5,0,0,0,0,0,0,0,3
3477,2007-04-03 15:40:00,2007-04-03 17:12:00,2.75,0,0,0,0,0,0,0,3
17353,2008-06-04 18:45:00,2008-06-04 20:35:00,2.5,0,0,0,0,0,0,0,0
44664,2010-08-12 15:39:00,2010-08-12 15:45:00,0,0,0,0,0,0,0,0,0
12683,2007-12-23 02:25:00,2007-12-23 02:45:00,0,0,0,0,0,0,0,0,3
12686,2007-12-22 23:00:00,2007-12-31 23:59:00,0,0,2,0,0,0,0,0,0
1210471,2006-05-30 19:40:00,2006-05-30 19:40:00,0,0,0,0,0,0,0,0,3
1210472,2006-05-29 15:15:00,2006-05-29 15:20:00,0,0,0,0,0,0,0,0,3
104345,2016-03-24 12:26:00,2016-03-24 14:11:00,0,0,0,0,0,0,0,1,3
98707,2015-07-12 02:38:00,2015-07-12 10:00:00,0,0,3,0,0,0,0,1,3
98706,2015-07-07 13:00:00,2015-07-07 18:30:00,0,0,3,0,0,0,0,0,0
98705,2015-07-03 16:00:00,2015-07-03 20:15:00,0,0,3,0,0,0,0,0,0
98704,2015-07-02 00:21:00,2015-07-02 05:00:00,0,0,3,0,0,0,0,0,0
17826,2008-06-27 20:15:00,2008-06-27 21:40:00,0,0,0,0,0,0,0,0,3
104567,2016-05-25 17:23:00,2016-05-25 17:24:00,0,0,0,0,0,0,0,0,3
86846,2014-06-01 15:10:00,2014-06-01 15:40:00,0,0,1,0,0,0,0,0,0
49534,2011-04-26 00:58:00,2011-04-26 02:19:00,0,0,0,0,0,0,0,3,3
93950,2015-03-07 13:00:00,2015-03-23 09:15:00,0,0,2,0,0,0,0,0,0
4609,2007-05-01 15:42:00,2007-05-01 17:45:00,1.0,0,0,0,0,0,0,0,3
41958,2010-06-08 23:10:00,2010-06-08 23:11:00,0,0,0,0,0,0,0,0,0
98090,2015-06-23 02:14:00,2015-06-23 02:23:00,0.75,0,0,0,0,0,0,0,3
42689,2010-07-17 14:47:00,2010-07-17 17:11:00,1.75,0,0,0,0,0,0,0,0
75314,2013-05-31 20:30:00,2013-05-31 23:59:00,0,0,2,0,0,0,0,0,3
65555,2012-07-24 06:03:00,2012-07-24 06:49:00,0,0,0,0,0,0,0,0,3
42372,2010-06-22 00:24:00,2010-06-23 06:00:00,1.0,0,3,0,0,0,0,0,3
64972,2012-07-26 17:55:00,2012-07-26 18:09:00,0.88,0,0,0,0,0,0,0,3
94293,2015-04-09 22:43:00,2015-04-09 22:52:00,0,0,0,0,0,0,0,0,3
1184443,2005-01-03 13:00:00,2005-01-26 15:00:00,0,0,2,0,0,0,0,0,0
57229,2011-09-25 18:10:00,2011-09-25 20:30:00,0,0,3,0,0,0,0,0,0
86289,2014-05-11 18:26:00,2014-05-11 18:27:00,0,0,0,0,0,0,0,0,3
1184938,2005-03-30 23:15:00,2005-03-30 23:35:00,0,0,0,0,0,0,0,0,3
1184932,2005-03-28 08:55:00,2005-03-29 02:00:00,0,0,2,0,0,0,0,0,0
1184937,2005-03-01 00:00:00,2005-03-04 16:00:00,0,0,2,0,0,0,0,0,0
49194,2011-02-28 12:15:00,2011-02-28 23:59:00,0,0,2,0,0,0,0,0,0
1210004,2006-05-30 16:42:00,2006-05-30 16:43:00,0,0,0,0,0,0,0,0,3
49190,2011-03-12 10:15:00,2011-03-14 13:00:00,0,0,2,0,0,0,0,0,0
10687,2007-10-17 16:34:00,2007-10-17 16:36:00,0.88,0,0,0,0,0,0,0,0
49192,2011-03-01 00:00:00,2011-03-21 12:50:00,0,0,2,0,0,0,0,0,0
53095,2011-05-23 14:44:00,2011-05-23 22:30:00,1.0,0,3,0,0,0,0,1,3
74314,2013-05-01 00:00:00,2013-05-13 10:00:00,0,0,2,0,0,0,0,0,0
90632,2014-11-24 07:54:00,2014-11-24 08:07:00,0,0,0,0,0,0,0,0,3
79972,2013-11-17 12:36:00,2013-11-17 16:56:00,1.0,0,0,0,0,0,0,2,3
102213,2016-01-04 08:00:00,2016-01-06 14:00:00,0,0,2,0,0,0,0,0,0
85009,2014-04-02 21:15:00,2014-04-09 00:00:00,0.75,0,2,0,0,0,0,0,0
101311,2015-12-23 16:35:00,2015-12-23 17:05:00,0,0,0,0,0,0,0,1,3
36743,2010-02-01 00:00:00,2010-02-03 18:00:00,0,0,2,0,0,0,0,0,0
105362,2016-06-21 00:43:00,2016-06-21 03:00:00,0,0,3,0,0,0,0,0,3
90149,2014-08-21 19:33:00,2014-08-21 23:30:00,2.0,0,2,0,0,0,0,0,3
58799,2011-11-14 14:20:00,2011-11-14 14:21:00,0.75,0,0,0,0,0,0,0,0
49992,2011-05-25 17:47:00,2011-05-25 22:23:00,1.75,0,0,0,0,0,0,2,3
104835,2016-06-02 15:00:00,2016-06-02 18:00:00,0,0,3,0,0,0,0,0,0
1207546,2006-04-07 16:30:00,2006-04-07 16:30:00,0.75,0,0,0,0,0,0,0,0
1207540,2006-04-07 15:55:00,2006-04-07 15:55:00,1.75,0,0,0,0,0,0,0,0
49999,2011-04-04 11:58:00,2011-04-04 15:00:00,0,0,1,0,0,0,0,0,0
1207542,2006-04-07 16:14:00,2006-04-07 16:14:00,1.0,0,0,0,0,0,0,0,0
90146,2014-08-19 17:05:00,2014-08-19 21:35:00,0.75,0,0,0,0,0,0,0,3
3276,2007-02-25 07:00:00,2007-02-28 23:59:00,0,0,2,0,0,0,0,0,0
98963,2015-07-26 18:26:00,2015-07-26 22:00:00,0,0,3,0,0,0,0,0,0
98962,2015-07-20 23:20:00,2015-07-21 01:30:00,0,0,3,0,0,0,0,0,0
49445,2011-04-19 23:22:00,2011-04-20 08:58:00,1.25,0,3,0,0,0,0,2,3
3474,2007-03-22 06:30:00,2007-03-22 06:31:00,1.0,0,0,0,0,0,0,0,0
22996,2008-09-04 15:49:00,2008-09-04 15:50:00,0,0,0,0,0,0,0,2,0
75136,2013-06-11 15:43:00,2013-06-11 15:45:00,0.75,0,0,0,0,0,0,0,0
75132,2013-06-01 00:00:00,2013-06-01 03:30:00,0,0,3,0,0,0,0,0,0
18974,2008-08-04 20:06:00,2008-08-04 22:45:00,0,0,0,0,0,0,0,0,3
45341,2010-10-07 13:00:00,2010-10-07 13:08:00,0,0,0,0,0,0,0,0,0
1210006,2006-05-17 18:55:00,2006-05-17 19:45:00,0.88,0,0,0,0,0,0,0,0
18405,2008-06-21 11:10:00,2008-06-21 13:51:00,1.75,0,0,0,0,0,0,0,3
12918,2008-01-29 18:05:00,2008-01-29 21:00:00,0.88,0,0,0,0,0,0,2,3
26853,2009-03-08 13:43:00,2009-03-08 15:40:00,0,0,0,0,0,0,0,4,3
14946,2008-03-18 07:00:00,2008-03-23 18:00:00,0,0,2,0,0,0,0,0,0
26854,2009-03-10 23:14:00,2009-03-10 23:21:00,0,0,0,0,0,0,0,0,3
15633,2008-04-01 00:00:00,2008-04-21 13:00:00,0,0,2,0,0,0,0,0,0
12916,2008-01-08 04:00:00,2008-01-09 02:00:00,0,0,3,0,0,0,0,0,0
94750,2015-05-30 14:45:00,2015-05-30 15:20:00,0,0,0,0,0,0,0,0,3
98724,2015-07-13 20:15:00,2015-07-14 06:45:00,1.5,0,3,0,0,0,0,1,3
19585,2008-06-04 11:00:00,2008-06-22 17:00:00,0,0,2,0,0,0,0,0,0
21513,2008-07-12 22:46:00,2008-07-17 21:00:00,0,0,2,0,0,0,0,0,0
87393,2014-07-27 17:17:00,2014-07-27 17:19:00,0,0,0,0,0,0,0,0,3
19580,2008-06-04 09:30:00,2008-06-06 22:04:00,0,0,2,0,0,0,0,0,0
40268,2010-06-17 11:00:00,2010-06-30 23:59:00,0,0,2,0,0,0,0,0,0
53181,2011-05-31 16:30:00,2011-05-31 16:31:00,0,0,0,0,0,0,0,0,3
18196,2008-06-08 11:00:00,2008-06-24 15:00:00,0,0,2,0,0,0,0,0,0
18197,2008-06-07 07:00:00,2008-06-23 17:00:00,0,0,2,0,0,0,0,0,0
18359,2008-06-16 02:00:00,2008-06-16 02:11:00,1.0,0,0,0,0,0,0,0,0
50204,2011-04-10 23:03:00,2011-04-11 00:15:00,0,0,0,0,0,0,0,0,3
86860,2014-06-10 17:45:00,2014-06-10 18:30:00,0,0,1,0,0,0,0,0,0
99617,2015-08-02 22:44:00,2015-08-02 22:49:00,0,0,0,0,0,0,0,0,3
1191368,2005-06-14 11:15:00,2005-06-14 11:40:00,0,0,0,0,0,0,0,0,3
17969,2008-06-22 18:35:00,2008-06-22 19:49:00,1.0,0,0,0,0,0,0,0,0
1203203,2006-01-02 11:48:00,2006-01-02 11:50:00,1.25,0,0,0,0,0,0,0,0
1203202,2006-01-02 11:30:00,2006-01-02 11:30:00,0.75,0,0,0,0,0,0,0,0
17964,2008-06-15 20:15:00,2008-06-15 20:25:00,0,0,0,0,0,0,0,0,3
1191369,2005-06-25 23:10:00,2005-06-25 23:11:00,0.75,0,0,0,0,0,0,0,0
1203207,2006-01-02 02:07:00,2006-01-02 02:07:00,0.88,0,0,0,0,0,0,0,0
1203205,2006-01-02 10:55:00,2006-01-02 10:55:00,0.88,0,0,0,0,0,0,0,0
1203204,2006-01-02 12:18:00,2006-01-02 12:18:00,0.75,0,0,0,0,0,0,0,0
18752,2008-08-01 20:10:00,2008-08-01 20:56:00,0.88,0,0,0,0,0,0,0,3
29398,2009-06-19 16:25:00,2009-06-19 16:25:00,0,0,0,0,0,0,0,0,3
33572,2009-08-04 02:58:00,2009-08-04 12:20:00,2.5,0,3,0,0,0,0,2,3
40466,2010-06-18 15:23:00,2010-06-18 16:02:00,1.0,0,0,0,0,0,0,0,3
40462,2010-06-14 15:05:00,2010-06-14 15:18:00,4.25,0,0,0,0,0,0,0,3
89842,2014-09-05 16:40:00,2014-09-05 19:13:00,1.5,0,0,0,0,0,0,0,3
78270,2013-08-30 18:04:00,2013-08-30 18:04:00,0,0,0,0,0,0,0,0,3
63779,2012-07-08 12:05:00,2012-07-08 14:31:00,0,0,0,0,0,0,0,0,3
1193417,2005-06-28 04:55:00,2005-06-28 11:29:00,0.75,0,0,0,0,0,0,0,3
1193415,2005-06-27 18:30:00,2005-06-27 20:30:00,0,0,2,0,0,0,0,0,3
1193410,2005-06-12 19:30:00,2005-06-12 21:00:00,0,0,2,0,0,0,0,0,3
1193411,2005-06-14 12:05:00,2005-06-14 12:37:00,1.0,0,0,0,0,0,0,0,3
8264,2007-08-29 16:30:00,2007-08-29 19:00:00,0,0,1,0,0,0,0,0,3
8266,2007-08-24 15:10:00,2007-08-24 20:30:00,0,0,0,0,0,0,0,0,3
8263,2007-08-06 15:00:00,2007-08-06 16:30:00,0,0,0,0,0,0,0,0,3
1205768,2006-03-10 14:00:00,2006-03-26 17:00:00,0,0,2,0,0,0,0,0,0
8662,2007-07-10 17:15:00,2007-07-10 17:17:00,0.75,0,0,0,0,0,0,0,0
67590,2012-08-04 15:23:00,2012-08-04 15:57:00,0,0,0,0,0,0,0,0,3
91207,2014-10-03 18:10:00,2014-10-03 18:10:00,0,0,0,0,0,0,0,0,3
28284,2009-05-08 12:30:00,2009-05-08 17:00:00,0,0,3,0,0,0,0,0,0
28286,2009-04-05 12:00:00,2009-04-30 23:59:00,0,0,2,0,0,0,0,0,0
66065,2012-06-16 06:00:00,2012-06-17 07:00:00,0,0,1,0,0,0,0,0,3
1203679,2006-02-16 20:12:00,2006-02-16 20:16:00,0,0,0,0,0,0,0,0,3
88461,2014-09-10 23:54:00,2014-09-11 02:30:00,0,0,2,0,0,0,0,0,0
51794,2011-07-03 12:44:00,2011-07-03 12:44:00,1.0,0,0,0,0,0,0,0,0
51792,2011-05-10 12:46:00,2011-05-10 15:13:00,1.75,0,0,0,0,0,0,0,0
1203675,2006-02-16 19:50:00,2006-02-16 19:50:00,0.75,0,0,0,0,0,0,0,0
32857,2009-06-18 07:30:00,2009-06-18 11:30:00,0,0,3,0,0,0,0,0,3
19134,2008-07-08 15:40:00,2008-07-08 21:09:00,0,0,0,0,0,0,0,0,3
44819,2010-10-13 14:04:00,2010-10-13 14:10:00,1.0,0,0,0,0,0,0,0,0
1218528,2006-08-02 18:00:00,2006-08-02 22:00:00,0,0,0,0,0,0,0,0,3
66446,2012-08-16 18:05:00,2012-08-16 18:08:00,0,0,1,0,0,0,0,0,3
1218523,2006-08-28 18:10:00,2006-08-28 19:14:00,0,0,0,0,0,0,0,2,1
74368,2013-04-18 08:20:00,2013-04-18 08:25:00,0,0,0,0,0,0,0,0,3
55332,2011-07-02 19:45:00,2011-07-03 03:00:00,0.75,0,3,0,0,0,0,0,3
55626,2011-07-29 03:00:00,2011-07-29 06:00:00,0,0,3,0,0,0,0,0,0
1185212,2005-03-30 13:00:00,2005-03-31 23:59:00,0,0,2,0,0,0,0,0,0
1185211,2005-03-30 21:47:00,2005-03-30 22:03:00,1.25,0,0,0,0,0,0,0,3
8310,2007-07-19 14:30:00,2007-07-19 14:34:00,0,0,0,0,0,0,0,0,3
23359,2008-09-15 03:00:00,2008-09-22 20:00:00,0,0,2,0,0,0,0,0,0
104221,2016-05-11 18:32:00,2016-05-11 20:40:00,0.75,0,0,0,0,0,0,0,3
93166,2015-02-20 17:00:00,2015-02-21 13:00:00,0,0,1,0,1,0,0,0,0
27116,2009-03-08 04:15:00,2009-03-08 14:05:00,0,0,2,0,0,0,0,0,3
60844,2012-01-23 00:15:00,2012-01-23 01:38:00,0,0,0,0,0,0,0,0,3
73959,2013-04-19 16:10:00,2013-04-20 06:00:00,0,0,2,0,0,0,0,0,0
73958,2013-04-18 14:44:00,2013-04-19 11:00:00,0,0,2,0,0,0,0,0,0
96287,2015-05-11 13:00:00,2015-05-11 14:16:00,0,0,0,0,0,0,0,0,3
96288,2015-05-15 18:28:00,2015-05-15 19:33:00,0,0,0,0,0,0,0,0,3
92703,2015-01-03 21:30:00,2015-01-03 23:30:00,0,0,3,0,0,0,0,0,0
9924,2007-10-18 16:54:00,2007-10-18 22:47:00,1.75,0,0,0,0,0,0,3,3
24647,2008-12-27 14:45:00,2008-12-27 14:45:00,0,0,0,0,0,0,0,0,3
32703,2009-08-11 20:01:00,2009-08-11 20:30:00,1.75,0,0,0,0,0,0,0,0
60205,2012-03-02 14:08:00,2012-03-02 16:15:00,3.0,0,0,0,0,0,0,5,3
98395,2015-06-13 18:00:00,2015-06-13 18:00:00,0,0,2,0,0,0,0,0,0
19265,2008-06-04 01:30:00,2008-06-04 08:30:00,0,0,3,0,0,0,0,1,3
65493,2012-07-05 14:54:00,2012-07-05 15:27:00,0,0,0,0,0,0,0,0,3
82912,2014-02-22 18:00:00,2014-02-28 23:59:00,0,0,2,0,0,0,0,0,0
1193874,2005-07-21 20:10:00,2005-07-22 01:55:00,1.0,0,3,0,0,0,0,0,3
13683,2008-02-05 21:26:00,2008-02-05 21:26:00,0,0,0,0,0,0,0,0,3
1193876,2005-07-18 18:00:00,2005-07-18 18:00:00,0,0,0,0,0,0,0,0,3
1193871,2005-07-18 18:40:00,2005-07-18 18:40:00,0,0,0,0,0,0,0,0,3
12079,2007-12-12 03:30:00,2007-12-31 23:59:00,0,0,2,0,0,0,0,0,0
12078,2007-12-23 02:50:00,2007-12-23 02:52:00,0,0,0,0,0,0,0,0,3
74414,2013-05-30 14:05:00,2013-05-30 14:13:00,1.0,0,0,0,0,0,0,0,0
74417,2013-05-31 17:30:00,2013-05-31 23:59:00,0,0,3,0,0,0,0,1,3
51175,2011-04-19 22:22:00,2011-04-19 23:44:00,0,0,0,0,0,0,0,1,3
88247,2014-07-08 08:28:00,2014-07-08 08:28:00,0,0,0,0,0,0,0,0,3
88246,2014-07-07 14:20:00,2014-07-07 16:55:00,0,0,0,0,0,0,0,0,3
88245,2014-07-01 01:00:00,2014-07-01 01:35:00,0,0,0,0,0,0,0,0,3
88249,2014-07-26 06:05:00,2014-07-26 09:02:00,1.0,0,0,0,0,0,0,0,0
88248,2014-07-14 14:12:00,2014-07-14 16:10:00,0,0,0,0,0,0,0,0,3
98718,2015-08-04 15:25:00,2015-08-04 15:25:00,0,0,0,0,0,0,0,0,3
31844,2009-08-11 15:51:00,2009-08-11 15:52:00,0.75,0,0,0,0,0,0,0,0
56523,2011-08-23 23:04:00,2011-08-24 21:01:00,1.0,0,0,0,0,0,0,0,3
56747,2011-07-24 03:11:00,2011-07-24 06:30:00,0,0,3,0,0,0,0,0,0
104570,2016-05-10 20:46:00,2016-05-11 08:00:00,0,0,3,0,0,0,0,0,0
3480,2007-04-26 15:08:00,2007-04-26 18:43:00,0.88,0,0,0,0,0,0,2,0
86850,2014-05-13 18:32:00,2014-05-13 19:45:00,0.75,0,0,0,0,0,0,0,3
39947,2010-05-13 02:35:00,2010-05-13 08:45:00,0,0,3,0,0,0,0,0,0
42692,2010-07-18 12:45:00,2010-07-18 12:46:00,0,0,0,0,0,0,0,0,3
67237,2012-07-24 09:58:00,2012-07-24 10:14:00,0,0,0,0,0,0,0,0,3
98086,2015-06-25 23:32:00,2015-06-26 01:30:00,0,0,2,0,0,0,0,0,0
98087,2015-06-18 15:50:00,2015-06-18 16:46:00,0,0,0,0,0,0,0,0,3
1201572,2005-11-15 03:29:00,2005-11-15 09:45:00,0,0,3,0,0,0,0,0,0
104686,2016-05-07 17:54:00,2016-05-07 19:30:00,0,0,0,0,0,0,0,2,3
1198908,2005-09-19 18:55:00,2005-09-19 18:59:00,0,0,0,0,0,0,0,0,3
57233,2011-09-03 14:44:00,2011-09-03 15:17:00,0,0,0,0,0,0,0,0,3
1220789,2006-09-22 16:35:00,2006-09-23 01:15:00,0,0,3,0,0,0,0,0,3
12786,2007-12-29 10:00:00,2007-12-31 23:59:00,0,0,2,0,0,0,0,0,0
63420,2012-05-07 14:35:00,2012-05-07 23:00:00,1.0,0,2,0,0,0,0,0,0
40663,2010-05-01 02:02:00,2010-05-01 03:05:00,1.0,0,0,0,0,0,0,0,3
52798,2011-05-01 07:10:00,2011-05-03 21:50:00,0,0,2,0,0,0,0,0,0
76875,2013-06-26 13:07:00,2013-06-26 21:15:00,0,0,3,0,0,0,0,0,3
52792,2011-05-01 00:00:00,2011-05-09 01:15:00,0,0,2,0,0,0,0,0,0
4896,2007-05-01 14:35:00,2007-05-01 17:29:00,1.0,0,0,0,0,0,0,0,0
58011,2011-11-14 14:20:00,2011-11-14 17:03:00,1.0,0,0,0,0,0,0,0,3
94132,2015-04-04 23:00:00,2015-04-27 05:00:00,0,0,2,0,0,0,0,0,0
7979,2007-07-26 18:13:00,2007-07-26 19:56:00,1.75,0,0,0,0,0,0,1,3
17140,2008-06-03 14:15:00,2008-06-03 22:45:00,1.75,0,3,0,0,0,0,0,3
42960,2010-08-12 12:59:00,2010-08-12 12:59:00,0,0,0,0,0,0,0,0,0
1207578,2006-04-02 19:12:00,2006-04-02 19:12:00,0.88,0,0,0,0,0,0,0,0
90150,2014-08-25 17:20:00,2014-08-25 19:16:00,2.0,0,0,0,0,0,0,0,3
90151,2014-08-26 14:05:00,2014-08-26 16:40:00,0,0,0,0,0,0,0,0,3
87091,2014-07-08 03:20:00,2014-07-08 03:20:00,0,0,0,0,0,0,0,0,3
39721,2010-06-14 17:45:00,2010-06-14 18:00:00,0,0,0,0,0,0,0,0,3
1205600,2006-03-13 08:15:00,2006-03-13 09:10:00,1.0,0,2,0,0,0,0,0,0
1193879,2005-07-26 19:32:00,2005-07-26 22:40:00,0,0,0,0,0,0,0,1,3
96840,2015-06-10 17:45:00,2015-06-10 18:53:00,1.0,0,0,0,0,0,0,0,3
1205599,2006-03-13 03:30:00,2006-03-13 06:34:00,0,0,0,0,0,0,0,0,3
36132,2010-01-28 10:00:00,2010-01-31 23:59:00,0,0,2,0,0,0,0,0,0
1188698,2005-05-19 13:38:00,2005-05-19 23:25:00,1.0,0,0,0,0,0,0,0,3
1205595,2006-03-11 22:08:00,2006-03-11 22:16:00,1.0,0,0,0,0,0,0,0,0
1188691,2005-05-13 13:50:00,2005-05-13 13:50:00,0.75,0,0,0,0,0,0,0,0
11928,2007-11-22 19:00:00,2007-11-25 11:48:00,0,0,2,0,0,0,0,0,0
17966,2008-06-21 18:05:00,2008-06-21 18:09:00,0.75,0,0,0,0,0,0,0,0
102207,2016-01-01 00:00:00,2016-01-14 11:00:00,0,0,2,0,0,0,0,0,0
44553,2010-08-15 19:15:00,2010-08-15 19:15:00,0,0,0,0,0,0,0,0,3
44551,2010-08-04 22:52:00,2010-08-04 23:06:00,0,0,0,0,0,0,0,0,3
71421,2013-01-28 23:15:00,2013-01-28 23:55:00,1.0,0,0,0,0,0,0,0,0
30144,2009-06-10 17:08:00,2009-06-10 17:16:00,0.75,0,0,0,0,0,0,0,3
45581,2010-10-13 13:40:00,2010-10-13 14:45:00,0.75,0,0,0,0,0,0,0,3
17961,2008-06-06 14:58:00,2008-06-06 19:49:00,0,0,0,0,0,0,0,0,3
40901,2010-06-06 00:05:00,2010-06-06 00:29:00,0,0,0,0,0,0,0,2,0
1212624,2006-06-19 15:51:00,2006-06-20 00:25:00,1.75,0,1,0,0,0,0,0,3
20030,2008-06-27 19:06:00,2008-06-27 20:09:00,0,0,0,0,0,0,0,1,0
37087,2010-03-27 12:00:00,2010-03-31 23:59:00,0,0,2,0,0,0,0,0,0
44174,2010-08-11 07:20:00,2010-08-11 07:44:00,0,0,0,0,0,0,0,0,3
44177,2010-08-15 12:33:00,2010-08-15 12:36:00,0,0,0,0,0,0,0,0,3
