,EPISODE_ID,EVENT_ID,RANGE,LATITUDE,LONGITUDE,LAT2,LON2
1558,84367,509350,1.54,37.9411,-87.394,3756466.0,8723640.0
1559,84367,509350,1.57,37.9382,-87.3953,3756292.0,8723718.0
1560,84367,509350,3.07,37.9287,-87.3694,3755722.0,8722164.0
1561,84367,509350,2.98,37.9317,-87.3696,3755902.0,8722176.0
1562,84367,509350,2.32,37.9372,-87.3807,3756232.0,8722842.0
1563,84367,509351,0.53,37.9223,-87.9002,3755338.0,8754012.0
1564,84367,509351,0.94,37.9087,-87.9167,3754522.0,8755002.0
1565,84367,509351,1.0,37.9121,-87.92,3754726.0,8755200.0
1566,84367,509351,0.52,37.9251,-87.9074,3755506.0,8754444.0
1567,84367,509352,1.48,38.4044,-87.5614,3824264.0,8733684.0
1568,84367,509352,2.23,38.4034,-87.5446,3824204.0,8732676.0
1569,84367,509352,3.12,38.3869,-87.5367,3823214.0,8732202.0
1570,84367,509352,2.43,38.3882,-87.5609,3823292.0,8733654.0
1571,84367,509352,1.5,38.3985,-87.5839,3823910.0,8735034.0
1572,84367,509352,0.89,38.4071,-87.5784,3824426.0,8734704.0
1573,84367,509356,0.0,38.4,-87.73,3824000.0,8743800.0
1574,84367,509356,0.56,38.3565,-87.7739,3821390.0,8746434.0
1575,84367,509356,1.16,38.3667,-87.7818,3822002.0,8746908.0
1576,84367,509356,0.95,38.4068,-87.7452,3824408.0,8744712.0
1577,84367,509358,0.61,38.1312,-87.9411,387872.0,8756466.0
1578,84367,509358,0.6,38.1385,-87.9272,388310.0,8755632.0
1579,84367,509358,1.64,38.1537,-87.9315,389222.0,8755890.0
1580,84367,509358,2.64,38.1641,-87.9033,389846.0,8754198.0
1581,84367,509358,0.64,38.1329,-87.9188,387974.0,8755128.0
1582,84367,509363,1.07,38.4942,-87.4884,3829652.0,8729304.0
1583,84367,509363,0.95,38.4924,-87.5379,3829544.0,8732274.0
1584,84367,509363,1.4,38.5001,-87.5339,3830006.0,8732034.0
1585,84367,509363,1.8,38.4996,-87.508,3829976.0,8730480.0
1586,84367,509364,0.13,38.4987,-87.2781,3829922.0,8716686.0
1587,84367,509364,1.18,38.5167,-87.2754,3831002.0,8716524.0
1588,84367,509364,4.93,38.5487,-87.1945,3832922.0,8711670.0
1589,84367,509364,3.2,38.5326,-87.1621,3831956.0,879726.0
1590,84367,509364,2.12,38.5288,-87.1065,3831728.0,876390.0
1591,84367,509364,1.22,38.5154,-87.1089,3830924.0,876534.0
1977,84579,510749,1.56,37.9916,-87.6218,3759496.0,8737308.0
1978,84579,510749,2.19,38.0313,-87.4735,381878.0,8728410.0
1979,84579,510944,0.0,38.02,-87.43,381200.0,8725800.0
1980,84579,510944,0.0,38.08,-87.12,384800.0,877200.0
1981,84579,510945,0.0,38.12,-87.03,387200.0,871800.0
1982,84579,510945,2.0,38.0995,-87.004,385970.0,87240.0
1983,84579,510946,0.38,38.0848,-87.1165,385088.0,876990.0
1984,84579,510947,0.0,38.1,-86.97,386000.0,8658200.0
1985,84579,510947,2.0,38.0811,-86.866,384866.0,8651960.0
1986,84579,510960,0.0,37.98,-87.55,3758800.0,8733000.0
1987,84579,510961,0.0,38.05,-87.27,383000.0,8716200.0
1988,84579,512574,0.0,38.17,-86.98,3810200.0,8658800.0
1989,84579,512604,1.71,38.0031,-87.8389,38186.0,8750334.0
2286,83856,506256,1.48,38.24,-86.86,3814400.0,8651600.0
2848,84143,507959,0.71,38.7398,-85.3842,3844388.0,8523052.0
2849,84143,507959,0.76,38.7405,-85.3847,3844430.0,8523082.0
2850,84143,507959,0.78,38.7409,-85.3837,3844454.0,8523022.0
2851,84143,507959,0.74,38.7405,-85.3828,3844430.0,8522968.0
2852,84143,507961,0.88,38.74,-85.46,3844400.0,8527600.0
2853,84143,507964,0.88,38.39,-85.76,3823400.0,8545600.0
2854,84143,507966,0.88,38.39,-85.79,3823400.0,8547400.0
2855,84143,507968,1.48,38.38,-85.81,3822800.0,8548600.0
3911,84202,508209,0.81,38.033,-87.5844,381980.0,8735064.0
3912,84202,508209,0.65,38.05,-87.5181,383000.0,8731086.0
3913,84202,508209,3.86,37.941,-87.4992,3756460.0,8729952.0
3914,84202,508209,1.08,37.955,-87.6242,3757300.0,8737452.0
3915,84202,508212,0.64,37.8746,-87.0596,3752476.0,873576.0
3916,84202,508212,1.1,37.8938,-87.0603,3753628.0,873618.0
3917,84202,508212,0.89,37.8927,-87.0473,3753562.0,872838.0
3918,84202,508212,0.53,37.8745,-87.0433,3752470.0,872598.0
3919,84202,508214,0.69,37.9234,-87.9095,3755404.0,8754570.0
3920,84202,508214,0.21,37.927,-87.8791,3755620.0,8752746.0
3921,84202,508214,1.18,37.9464,-87.8865,3756784.0,8753190.0
3922,84202,508214,1.23,37.9466,-87.9081,3756796.0,8754486.0
3923,84202,508224,0.0,37.95,-87.42,3757000.0,8725200.0
3924,84202,508312,0.0,37.93,-87.9,3755800.0,8754000.0
3925,84202,508312,3.13,37.8922,-87.7766,3753532.0,8746596.0
3926,84202,508312,2.09,38.0324,-87.7918,381944.0,8747508.0
3927,84202,508312,1.48,38.1086,-87.9305,386516.0,8755830.0
3928,84202,508312,1.69,37.9529,-87.9923,3757174.0,8759538.0
3929,84202,508313,0.0,37.88,-87.05,3752800.0,873000.0
3930,84202,508313,0.53,37.8228,-87.0735,3749368.0,874410.0
3931,84202,508313,0.98,37.8543,-87.1971,3751258.0,8711826.0
3932,84202,508313,2.6,37.9648,-87.1017,3757888.0,876102.0
3933,84202,508313,1.01,38.0146,-86.9499,38876.0,8656994.0
3934,84202,508315,2.0,37.9595,-87.524,3757570.0,8731440.0
3935,84202,508315,1.18,37.9713,-87.6613,3758278.0,8739678.0
3936,84202,508315,0.69,38.14,-87.6496,388400.0,8738976.0
3937,84202,508315,2.37,38.1259,-87.513,387554.0,8730780.0
3964,84648,521532,2.13,39.67,-86.01,3940200.0,86600.0
3965,84648,521533,1.27,39.83,-85.32,3949800.0,8519200.0
3966,84648,521534,0.87,40.21,-84.81,4012600.0,8448600.0
3967,84648,521551,2.45,39.611,-85.5478,3936660.0,8532868.0
3968,84648,521557,0.88,38.86,-87.31,3851600.0,8718600.0
3969,84648,521577,1.31,39.6236,-85.3068,3937416.0,8518408.0
3970,84648,521578,0.0,39.78,-86.15,3946800.0,869000.0
3971,84648,521579,0.0,39.78,-86.15,3946800.0,869000.0
3972,84648,521635,0.0,39.78,-86.05,3946800.0,863000.0
3973,84648,521637,1.74,39.69,-86.15,3941400.0,869000.0
3974,84648,521643,1.06,39.8,-86.02,3948000.0,861200.0
3975,84648,521644,2.14,39.82,-86.09,3949200.0,865400.0
3976,84648,521650,2.23,39.87,-85.99,3952200.0,8559400.0
3977,84648,523816,0.0,40.05,-86.47,403000.0,8628200.0
3978,84648,523818,7.81,39.9089,-85.896,3954534.0,8553760.0
3979,84648,523819,0.0,40.05,-86.47,403000.0,8628200.0
3980,84648,523820,2.07,40.2,-85.43,4012000.0,8525800.0
3981,84648,523822,1.48,40.2,-85.39,4012000.0,8523400.0
3982,84648,523823,0.0,40.48,-86.13,4028800.0,867800.0
3983,84648,524387,0.87,39.66,-86.31,3939600.0,8618600.0
3984,84648,524390,0.0,40.2,-87.15,4012000.0,879000.0
3985,84648,524395,1.06,39.67,-86.3,3940200.0,8618000.0
3986,84648,524396,0.87,39.79,-85.77,3947400.0,8546200.0
4036,84658,523826,0.87,40.44,-86.91,4026400.0,8654600.0
4037,84658,523827,0.87,40.44,-86.91,4026400.0,8654600.0
4038,84658,523828,0.53,40.28,-86.51,4016800.0,8630600.0
4039,84658,523830,0.41,40.2686,-86.5625,4016116.0,8633750.0
4040,84658,523833,0.53,40.17,-86.47,4010200.0,8628200.0
4041,84658,523838,1.6,40.1264,-86.3991,407584.0,8623946.0
4042,84658,523848,0.69,40.0409,-86.2854,402454.0,8617124.0
4043,84658,523849,1.73,39.87,-86.27,3952200.0,8616200.0
4044,84658,523851,1.06,39.78,-86.13,3946800.0,867800.0
4045,84658,523853,0.87,39.79,-86.16,3947400.0,869600.0
4046,84658,523854,0.43,39.7819,-86.1576,3946914.0,869456.0
4047,84658,523855,0.69,39.79,-86.15,3947400.0,869000.0
4048,84658,523863,1.99,39.7523,-86.1399,3945138.0,868394.0
4049,84658,523865,0.48,39.7745,-86.1744,3946470.0,8610464.0
4050,84658,523867,0.53,39.72,-86.09,3943200.0,865400.0
4051,84658,523871,0.0,39.67,-86.12,3940200.0,867200.0
4052,84658,523872,0.0,39.78,-86.15,3946800.0,869000.0
4053,84658,523880,1.74,39.69,-86.15,3941400.0,869000.0
4054,84658,523887,1.73,39.7034,-86.1043,3942204.0,866258.0
4055,84658,523920,1.91,39.8427,-86.4594,3950562.0,8627564.0
4056,84658,523921,0.53,39.72,-86.09,3943200.0,865400.0
4057,84658,523965,1.74,39.95,-87.3,3957000.0,8718000.0
4058,84658,523969,1.74,39.69,-86.15,3941400.0,869000.0
4059,84658,524052,1.74,39.69,-86.15,3941400.0,869000.0
4060,84658,524056,0.0,39.97,-87.28,3958200.0,8716800.0
4061,84658,524057,1.06,39.67,-86.15,3940200.0,869000.0
4098,83893,506435,0.54,37.95,-86.76,3757000.0,8645600.0
4099,83893,506435,0.91,37.9498,-86.7533,3756988.0,8645198.0
4100,83893,506435,0.91,37.9487,-86.7534,3756922.0,8645204.0
4101,83893,506435,0.62,37.9487,-86.7587,3756922.0,8645522.0
4102,83893,506436,1.71,38.5294,-86.4094,3831764.0,8624564.0
4103,83893,506436,0.79,38.5213,-86.3946,3831278.0,8623676.0
4104,83893,506436,1.08,38.5163,-86.3993,3830978.0,8623958.0
4105,83893,506436,1.91,38.5209,-86.4153,3831254.0,8624918.0
4106,83893,506437,0.98,37.9613,-86.7591,3757678.0,8645546.0
4107,83893,506437,0.89,37.9584,-86.7577,3757504.0,8645462.0
4108,83893,506437,0.79,37.957,-86.7585,3757420.0,8645510.0
4109,83893,506437,0.74,37.9588,-86.7624,3757528.0,8645744.0
4181,84143,507969,1.63,38.3,-85.83,3818000.0,8549800.0
4182,84143,507970,0.0,38.25,-86.43,3815000.0,8625800.0
4183,84143,507971,0.0,38.23,-86.47,3813800.0,8628200.0
4184,84143,507973,0.0,38.6,-86.1,3836000.0,866000.0
4185,84143,507974,0.88,38.69,-85.78,3841400.0,8546800.0
4186,84143,507975,0.0,38.32,-86.1,3819200.0,866000.0
4396,83785,505783,0.69,38.33,-85.87,3819800.0,8552200.0
4397,83785,505784,1.29,38.36,-85.77,3821600.0,8546200.0
4398,83785,505785,0.0,38.32,-85.77,3819200.0,8546200.0
4399,83785,505786,1.48,38.3,-85.73,3818000.0,8543800.0
4404,83787,505788,0.0,38.1,-86.58,386000.0,8634800.0
4774,84658,524059,2.14,40.0,-86.27,4000.0,8616200.0
4775,84658,524060,1.74,39.83,-86.38,3949800.0,8622800.0
4776,84658,524061,2.75,39.66,-86.02,3939600.0,861200.0
4777,84658,524063,0.87,39.71,-86.07,3942600.0,864200.0
4778,84658,524064,1.06,39.77,-86.8,3946200.0,8648000.0
4779,84658,524070,0.0,39.52,-85.78,3931200.0,8546800.0
4780,84658,524074,2.13,39.67,-86.01,3940200.0,86600.0
4781,84658,524360,0.69,39.69,-86.67,3941400.0,8640200.0
4782,84658,524361,1.74,39.88,-86.98,3952800.0,8658800.0
4783,84658,524362,0.87,39.69,-86.52,3941400.0,8631200.0
4784,84658,524363,0.69,39.34,-85.48,3920400.0,8528800.0
4785,84658,524364,0.0,39.62,-86.37,3937200.0,8622200.0
4786,84658,524367,0.69,39.54,-86.37,3932400.0,8622200.0
4787,84658,524368,0.53,39.7,-86.41,3942000.0,8624600.0
4788,84658,524369,0.0,39.62,-86.37,3937200.0,8622200.0
4789,84658,524370,0.69,39.54,-86.37,3932400.0,8622200.0
4790,84658,524373,0.0,39.88,-87.05,3952800.0,873000.0
4791,84658,524374,0.87,39.66,-87.36,3939600.0,8721600.0
4923,84658,524375,1.27,39.21,-86.47,3912600.0,8628200.0
4924,84658,524376,0.87,39.12,-86.59,397200.0,8635400.0
4925,84658,524399,1.74,39.69,-86.15,3941400.0,869000.0
4926,84658,524400,1.27,39.76,-86.38,3945600.0,8622800.0
4927,84658,524402,2.07,39.6,-86.08,3936000.0,864800.0
4928,84658,524409,0.0,40.05,-86.47,403000.0,8628200.0
4929,84658,524411,0.87,39.61,-86.36,3936600.0,8621600.0
4930,84658,524415,1.48,39.42,-85.91,3925200.0,8554600.0
4931,84658,524417,0.51,39.6126,-86.0205,3936756.0,861230.0
4932,84658,524424,0.69,39.36,-85.83,3921600.0,8549800.0
4933,84658,524425,1.27,39.31,-85.75,3918600.0,8545000.0
4934,84658,524426,2.62,39.64,-86.09,3938400.0,865400.0
4935,84658,524429,2.07,38.77,-85.85,3846200.0,8551000.0
4936,84658,524430,1.7,39.7283,-87.47,3943698.0,8728200.0
4937,84658,524431,0.0,39.18,-85.58,3910800.0,8534800.0
4938,84658,524434,0.49,39.5553,-86.9639,3933318.0,8657834.0
4939,84658,524435,0.87,39.79,-87.49,3947400.0,8729400.0
4940,84658,524436,1.28,38.86,-86.3,3851600.0,8618000.0
4941,84658,524439,2.18,39.2885,-87.379,3917310.0,8722740.0
4942,84658,524440,7.62,38.88,-85.79,3852800.0,8547400.0
4943,84658,524486,1.97,39.6804,-86.0829,3940824.0,864974.0
4944,84658,524486,1.97,39.6809,-86.083,3940854.0,864980.0
4945,84658,524486,2.01,39.6809,-86.0822,3940854.0,864932.0
4946,84658,524486,2.01,39.6804,-86.0822,3940824.0,864932.0
4947,84658,524491,0.82,40.0537,-86.4847,403222.0,8629082.0
4948,84658,524491,0.81,40.0537,-86.4845,403222.0,8629070.0
4949,84658,524491,0.79,40.053,-86.4843,403180.0,8629058.0
4950,84658,524491,0.8,40.0531,-86.4846,403186.0,8629076.0
4951,84658,524493,0.31,40.0538,-86.4669,403228.0,8628014.0
4952,84658,524493,0.31,40.0537,-86.4667,403222.0,8628002.0
4953,84658,524493,0.2,40.0516,-86.4667,403096.0,8628002.0
4954,84658,524493,0.19,40.0516,-86.467,403096.0,8628020.0
5440,83801,505917,0.88,38.21,-86.36,3812600.0,8621600.0
5441,83801,505918,1.29,38.26,-86.58,3815600.0,8634800.0
5442,83801,505919,0.0,38.23,-86.47,3813800.0,8628200.0
5443,83801,505920,0.0,38.2,-86.42,3812000.0,8625200.0
5444,83801,505921,1.09,38.18,-86.4,3810800.0,8624000.0
5445,83801,505922,0.0,38.2,-86.35,3812000.0,8621000.0
6237,86003,524146,0.83,41.5407,-87.5099,4132442.0,8730594.0
6238,86003,524159,0.69,41.49,-87.45,4129400.0,8727000.0
6330,82522,496822,0.0,38.12,-86.9,387200.0,8654000.0
6718,86248,520640,0.69,41.48,-86.78,4128800.0,8646800.0
6719,86248,520641,0.52,41.35,-86.31,4121000.0,8618600.0
6720,86248,520642,0.86,41.44,-84.86,4126400.0,8451600.0
6721,86248,520644,1.03,41.53,-85.0,4131800.0,8500.0
6722,86248,520645,0.52,41.58,-85.02,4134800.0,851200.0
7092,86248,520647,2.07,41.58,-85.07,4134800.0,854200.0
7093,86248,520648,2.67,41.59,-85.1,4135400.0,856000.0
7094,86248,520649,1.38,41.58,-85.18,4134800.0,8510800.0
7095,86248,520650,1.03,41.58,-85.17,4134800.0,8510200.0
7096,86248,520652,0.0,41.53,-86.43,4131800.0,8625800.0
7097,86248,520653,0.0,41.53,-86.43,4131800.0,8625800.0
7107,86252,520660,0.52,40.98,-85.19,4058800.0,8511400.0
7153,86256,520676,0.0,41.05,-86.13,413000.0,867800.0
7193,86262,520694,0.0,41.5,-85.38,4130000.0,8522800.0
7680,85832,518263,0.69,39.08,-85.38,394800.0,8522800.0
7681,85832,518265,0.69,39.21,-85.33,3912600.0,8519800.0
7682,85832,518266,1.28,38.94,-85.35,3856400.0,8521000.0
7683,85832,518267,0.88,38.96,-85.32,3857600.0,8519200.0
7684,85832,518269,0.0,38.75,-85.07,3845000.0,854200.0
7685,85832,518269,0.55,38.7491,-85.0598,3844946.0,853588.0
7758,86337,521195,0.69,39.94,-84.83,3956400.0,8449800.0
7759,86337,521195,0.36,39.9465,-84.8351,3956790.0,8450106.0
7760,86337,521195,0.73,39.9458,-84.8174,3956748.0,8449044.0
7761,86337,521195,0.96,39.9394,-84.8184,3956364.0,8449104.0
7762,86337,521196,0.69,39.81,-85.17,3948600.0,8510200.0
7763,86337,521199,1.19,39.8924,-84.8956,3953544.0,8453736.0
7764,86337,521199,0.7,39.8267,-84.8876,3949602.0,8453256.0
7765,86337,521201,1.48,39.67,-85.14,3940200.0,858400.0
9049,86329,521146,0.94,39.9842,-85.1969,3959052.0,8511814.0
9050,86329,521146,1.04,39.9756,-85.0983,3958536.0,855898.0
9051,86329,521148,0.69,39.81,-85.13,3948600.0,857800.0
9209,86344,521235,0.87,39.43,-85.03,3925800.0,851800.0
9210,86345,521237,0.0,39.83,-84.9,3949800.0,8454000.0
9802,86695,523230,0.0,37.98,-87.55,3758800.0,8733000.0
11673,86664,523083,1.25,41.24,-85.85,4114400.0,8551000.0
11674,86664,523085,1.04,41.2,-85.74,4112000.0,8544400.0
11675,86664,523086,2.5,41.22,-85.76,4113200.0,8545600.0
11676,86664,523088,0.69,40.96,-85.37,4057600.0,8522200.0
11677,86664,523089,4.76,40.82,-85.32,4049200.0,8519200.0
11678,86664,523090,3.91,40.81,-85.3,4048600.0,8518000.0
11679,86664,523091,2.07,40.67,-85.08,4040200.0,854800.0
11680,86664,523092,1.38,40.75,-85.17,4045000.0,8510200.0
13109,82908,499858,2.36,37.9361,-87.3805,3756166.0,8722830.0
13110,82908,499858,2.4,37.9332,-87.3815,3755992.0,8722890.0
13111,82908,499858,1.15,37.9396,-87.4035,3756376.0,8724210.0
13112,82908,499858,1.32,37.9422,-87.3979,3756532.0,8723874.0
13145,82912,499867,2.01,37.9339,-87.3894,3756034.0,8723364.0
13146,82912,499867,2.96,37.9201,-87.3588,3755206.0,8721528.0
13147,82912,499867,2.52,37.9248,-87.3533,3755488.0,8721198.0
13148,82912,499867,2.39,37.9369,-87.3794,3756214.0,8722764.0
13149,82912,499868,0.62,37.9243,-87.9087,3755458.0,8754522.0
13150,82912,499868,0.2,37.9024,-87.928,3754144.0,8755680.0
13151,82912,499868,0.4,37.9017,-87.9229,3754102.0,8755374.0
13152,82912,499868,0.71,37.9209,-87.9059,3755254.0,8754354.0
13153,82912,499869,0.77,38.1259,-87.9432,387554.0,8756592.0
13154,82912,499869,2.28,38.1046,-87.9566,386276.0,8757396.0
13155,82912,499869,2.11,38.1028,-87.9476,386168.0,8756856.0
13156,82912,499869,0.57,38.1244,-87.9377,387464.0,8756262.0
13157,82912,499870,1.09,38.4124,-87.7423,3824744.0,8744538.0
13158,82912,499870,1.25,38.3975,-87.7528,3823850.0,8745168.0
13159,82912,499870,1.02,38.3966,-87.7483,3823796.0,8744898.0
13160,82912,499870,0.92,38.4124,-87.7364,3824744.0,8744184.0
13161,82912,499872,0.85,38.509,-87.2908,3830540.0,8717448.0
13162,82912,499872,2.19,38.5253,-87.2558,3831518.0,8715348.0
13163,82912,499872,1.99,38.5198,-87.2534,3831188.0,8715204.0
13164,82912,499872,0.61,38.5088,-87.28,3830528.0,8716800.0
13165,82912,499873,1.71,38.4963,-87.5013,3829778.0,8730078.0
13166,82912,499873,1.77,38.4939,-87.5017,3829634.0,8730102.0
13167,82912,499873,1.05,38.494,-87.5374,3829640.0,8732244.0
13168,82912,499873,1.3,38.4987,-87.5329,3829922.0,8731974.0
13169,82912,499873,1.74,38.5026,-87.5161,3830156.0,8730966.0
13656,83125,501445,1.37,37.938,-87.4,3756280.0,8724000.0
13657,83125,501445,3.0,37.9221,-87.3621,3755326.0,8721726.0
13658,83125,501445,2.66,37.9282,-87.3604,3755692.0,8721624.0
13659,83125,501445,1.52,37.941,-87.3945,3756460.0,8723670.0
13660,83125,501447,0.3,37.8969,-87.9339,3753814.0,8756034.0
13661,83125,501447,0.41,37.8944,-87.9277,3753664.0,8755662.0
13662,83125,501447,0.75,37.9204,-87.9064,3755224.0,8754384.0
13663,83125,501447,0.65,37.9235,-87.9087,3755410.0,8754522.0
13664,83125,501448,3.82,38.5365,-87.2268,3832190.0,8713608.0
13665,83125,501448,0.58,38.5082,-87.2823,3830492.0,8716938.0
13666,83125,501448,0.88,38.5119,-87.2857,3830714.0,8717142.0
13667,83125,501448,3.43,38.5422,-87.2466,3832532.0,8714796.0
13668,83125,501449,1.23,38.4978,-87.5307,3829868.0,8731842.0
13669,83125,501449,0.97,38.4923,-87.5387,3829538.0,8732322.0
13800,83125,501449,1.83,38.5008,-87.5091,3830048.0,8730546.0
13801,83125,501449,1.64,38.5025,-87.5204,3830150.0,8731224.0
13862,83172,501831,2.79,39.1792,-85.2854,3910752.0,8517124.0
13863,83172,501831,2.99,39.1877,-85.275,3911262.0,8516500.0
13864,83172,502078,3.33,39.78,-85.201,3946800.0,8512060.0
13865,83172,502079,0.75,39.7895,-85.1835,3947370.0,8511010.0
13866,83172,502090,2.0,39.07,-85.2873,394200.0,8517238.0
14025,83527,504387,1.17,38.8229,-85.8714,3849374.0,8552284.0
14026,83527,504387,1.1,38.8228,-85.8702,3849368.0,8552212.0
14201,82984,500306,2.5,40.0044,-86.8666,40264.0,8651996.0
14202,82984,500306,0.7,40.0899,-86.78,405394.0,8646800.0
14203,82984,500307,0.76,39.656,-85.5679,3939360.0,8534074.0
14204,82984,500486,0.53,39.5,-87.38,3930000.0,8722800.0
14205,82984,500491,0.11,39.9984,-86.6199,3959904.0,8637194.0
14206,82984,500492,3.8,39.88,-86.34,3952800.0,8620400.0
14207,82984,500493,0.53,40.28,-86.04,4016800.0,862400.0
14208,82984,500495,0.55,39.7132,-86.2854,3942792.0,8617124.0
14209,82984,500517,0.87,39.12,-86.59,397200.0,8635400.0
14210,82984,500528,0.87,39.12,-86.59,397200.0,8635400.0
14211,82984,500533,0.09,39.9988,-86.6198,3959928.0,8637188.0
14212,82984,500534,1.85,39.9794,-86.3973,3958764.0,8623838.0
14213,82984,500535,0.87,40.06,-86.03,403600.0,861800.0
14214,82984,500536,3.79,40.0602,-86.0903,403612.0,865418.0
14215,82984,500538,0.0,39.52,-85.78,3931200.0,8546800.0
14216,82984,501059,0.87,40.11,-87.16,406600.0,879600.0
14217,82984,501063,1.51,40.2608,-86.6542,4015648.0,8639252.0
14218,82984,501064,0.13,40.2806,-86.0476,4016836.0,862856.0
14219,82984,501066,0.82,40.278,-85.8416,4016680.0,8550496.0
14220,82984,502840,0.63,39.6545,-85.5697,3939270.0,8534182.0
14221,82984,502866,1.99,39.5075,-86.0613,3930450.0,863678.0
14222,82984,504103,0.0,39.17,-86.52,3910200.0,8631200.0
14223,82984,504103,0.25,39.1664,-86.5211,399984.0,8631266.0
14224,82984,504103,0.35,39.1661,-86.5159,399966.0,8630954.0
14225,82984,504103,0.27,39.1703,-86.5149,3910218.0,8630894.0
14226,82984,504113,0.23,40.2823,-86.0467,4016938.0,862802.0
14459,83125,501440,0.0,38.4,-87.73,3824000.0,8743800.0
14460,83125,501440,1.15,38.4131,-87.7432,3824786.0,8744592.0
14461,83125,501440,1.37,38.3697,-87.7783,3822182.0,8746698.0
14462,83125,501440,1.35,38.3675,-87.7691,3822050.0,8746146.0
14463,83125,501443,0.0,38.13,-87.93,387800.0,8755800.0
14464,83125,501443,0.6,38.1328,-87.9404,387968.0,8756424.0
14465,83125,501443,1.22,38.147,-87.9242,388820.0,8755452.0
14466,83125,501443,1.13,38.1443,-87.9198,388658.0,8755188.0
15877,81542,489418,1.77,38.19,-86.71,3811400.0,8642600.0
15878,81542,489419,1.76,38.15,-86.74,389000.0,8644400.0
15879,81542,489420,2.27,38.69,-85.73,3841400.0,8543800.0
15880,81542,489421,0.0,38.5,-86.02,3830000.0,861200.0
15992,82848,499245,0.88,38.39,-85.76,3823400.0,8545600.0
15993,82848,499246,1.63,38.3,-85.83,3818000.0,8549800.0
15994,82848,499247,1.28,38.46,-86.05,3827600.0,863000.0
15995,82848,499248,0.31,38.5532,-86.616,3833192.0,8636960.0
15996,82848,499248,0.39,38.5538,-86.6147,3833228.0,8636882.0
15997,82848,499248,0.54,38.557,-86.6157,3833420.0,8636942.0
15998,82848,499248,0.4,38.5555,-86.6177,3833330.0,8637062.0
15999,82848,499249,0.58,38.3992,-86.9193,3823952.0,8655158.0
16000,82848,499249,1.06,38.3983,-86.9105,3823898.0,8654630.0
16001,82848,499249,1.1,38.3841,-86.9294,3823046.0,8655764.0
16002,82848,499249,0.74,38.3896,-86.9334,3823376.0,8656004.0
16003,82848,499251,0.0,38.55,-86.47,3833000.0,8628200.0
16004,82848,499251,0.36,38.5551,-86.4685,3833306.0,8628110.0
16005,82848,499251,0.31,38.5544,-86.4708,3833264.0,8628248.0
16006,82848,499251,0.14,38.5511,-86.4721,3833066.0,8628326.0
16007,82848,499252,0.38,38.3677,-86.3436,3822062.0,8620616.0
16008,82848,499252,0.52,38.3706,-86.3404,3822236.0,8620424.0
16009,82848,499252,0.64,38.3704,-86.3383,3822224.0,8620298.0
16010,82848,499252,0.44,38.3679,-86.3423,3822074.0,8620538.0
16011,82848,499253,0.7,38.2096,-86.1238,3812576.0,867428.0
16012,82848,499253,0.62,38.2086,-86.1237,3812516.0,867422.0
16013,82848,499253,0.64,38.2085,-86.1246,3812510.0,867476.0
16014,82848,499253,0.73,38.2099,-86.1248,3812594.0,867488.0
16015,82848,499254,0.0,38.5,-86.02,3830000.0,861200.0
16016,82848,499254,0.54,38.5031,-86.0091,3830186.0,86546.0
16017,82848,499254,0.34,38.501,-86.0061,3830060.0,86366.0
16018,82848,499254,0.35,38.4982,-86.0139,3829892.0,86834.0
16019,82848,499256,0.3,38.3981,-85.755,3823886.0,8545300.0
16020,82848,499256,0.28,38.3985,-85.7549,3823910.0,8545294.0
16021,82848,499256,0.26,38.3983,-85.7542,3823898.0,8545252.0
16022,82848,499256,0.29,38.3976,-85.7544,3823856.0,8545264.0
16023,82848,499259,1.54,38.3031,-85.8514,3818186.0,8551084.0
16024,82848,499263,6.18,38.3109,-85.8934,3818654.0,8553604.0
16025,82848,499263,6.26,38.3141,-85.8952,3818846.0,8553712.0
16026,82848,499263,6.44,38.3118,-85.8983,3818708.0,8553898.0
16027,82848,499263,6.33,38.3087,-85.8959,3818522.0,8553754.0
16028,82848,499264,0.0,38.3,-85.8,3818000.0,8548000.0
16029,82848,499264,1.15,38.3081,-85.7814,3818486.0,8546884.0
16030,82848,499264,1.22,38.3159,-85.7863,3818954.0,8547178.0
16031,82848,499264,0.79,38.3195,-85.8058,3819170.0,8548348.0
16032,82848,499407,0.0,38.43,-86.18,3825800.0,8610800.0
16033,82848,499407,0.63,38.4345,-86.1902,3826070.0,8611412.0
16034,82848,499407,0.61,38.4363,-86.1879,3826178.0,8611274.0
16035,82848,499407,0.34,38.4348,-86.1817,3826088.0,8610902.0
16036,82848,505253,0.0,37.95,-86.77,3757000.0,8646200.0
16037,82848,505253,0.61,37.942,-86.7653,3756520.0,8645918.0
16038,82848,505253,0.66,37.9408,-86.7736,3756448.0,8646416.0
16039,82848,505253,0.36,37.9477,-86.7759,3756862.0,8646554.0
16381,83527,504386,1.71,40.4719,-86.8649,4028314.0,8651894.0
16382,83527,504386,1.21,40.4695,-86.8529,4028170.0,8651174.0
16383,83527,504386,1.09,40.4573,-86.8484,4027438.0,8650904.0
16384,83527,504386,0.74,40.4526,-86.8664,4027156.0,8651984.0
16385,83527,504387,1.11,38.822,-85.8704,3849320.0,8552224.0
16386,83527,504387,1.18,38.822,-85.8717,3849320.0,8552302.0
17262,81638,489898,0.0,37.93,-87.9,3755800.0,8754000.0
