EVENT_ID,BEGIN_DATE_TIME,BEGIN_LAT,BEGIN_LON,DAMAGE_CROPS,DAMAGE_PROPERTY,DEATHS_DIRECT,DEATHS_INDIRECT,END_DATE_TIME,END_LAT,END_LON,EPISODE_ID,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,MAGNITUDE,RANGE,TOR_F_SCALE
443663,2013-06-01 00:04:00,41.1739,-85.3452,0,0,0,0,2013-06-01 05:45:00,41.1717,-85.6278,73398,Flash Flood,0,0,0.0,4.103817,
443661,2013-06-01 00:44:00,41.091,-84.8137,0,0,0,0,2013-06-01 05:45:00,41.0195,-85.336,73398,Flash Flood,0,0,0.0,1.6737136,
457381,2013-06-01 02:00:00,40.91,-86.9855,0,0,0,0,2013-06-01 05:15:00,40.9101,-86.5831,73398,Flash Flood,0,0,0.0,1.7219938,
443666,2013-06-01 02:31:00,41.2602,-85.661,0,0,0,0,2013-06-01 05:15:00,41.0704,-85.653,73398,Flash Flood,0,0,0.0,6.6304808,
455983,2013-06-01 01:00:00,40.9633,-86.1844,0,0,0,0,2013-06-01 01:01:00,40.9633,-86.1844,73398,Thunderstorm Wind,0,0,55.0,4.6188058,
455984,2013-06-01 00:55:00,41.04,-86.03,0,0,0,0,2013-06-01 00:56:00,41.04,-86.03,73398,Thunderstorm Wind,0,0,55.0,2.7519714,
455986,2013-06-01 00:10:00,40.8,-86.79,0,0,0,0,2013-06-01 00:11:00,40.8,-86.79,73398,Thunderstorm Wind,0,0,50.0,0.8368568,
457365,2013-06-01 03:00:00,41.1708,-86.4657,0,0,0,0,2013-06-01 05:15:00,40.91,-86.4671,73398,Flash Flood,0,0,0.0,5.9384646,
457374,2013-06-01 04:11:00,41.1701,-86.9281,0,0,0,0,2013-06-01 05:15:00,40.913,-86.9296,73398,Flash Flood,0,0,0.0,10.2836826,
455985,2013-06-01 00:10:00,40.74,-86.74,0,0,0,0,2013-06-01 00:11:00,40.74,-86.74,73398,Thunderstorm Wind,0,0,55.0,1.4001258,
390166,2012-06-29 15:06:00,39.83,-84.89,0,80000,0,0,2012-06-29 15:19:00,39.83,-84.89,65098,Thunderstorm Wind,0,0,65.0,0.8529502,
390167,2012-06-29 15:19:00,39.812,-85.1983,0,10000,0,0,2012-06-29 15:23:00,39.81,-85.17,65098,Thunderstorm Wind,0,0,65.0,2.0599552,
390169,2012-06-29 15:21:00,39.61,-84.97,0,5000,0,0,2012-06-29 15:25:00,39.61,-84.97,65098,Thunderstorm Wind,0,0,61.0,2.8002516,
390170,2012-06-29 16:00:00,39.2,-84.86,0,2000,0,0,2012-06-29 16:04:00,39.2,-84.86,65098,Thunderstorm Wind,0,0,50.0,2.3818232,
390168,2012-06-29 15:18:00,39.6338,-84.9309,0,1000,0,0,2012-06-29 15:22:00,39.6338,-84.9309,65098,Thunderstorm Wind,0,0,61.0,0.4345218,
22591,2007-05-15 17:15:00,41.12,-85.43,0,5000,0,0,2007-05-15 17:16:00,41.12,-85.43,4025,Thunderstorm Wind,0,0,50.0,0.8368568,
22516,2007-05-15 15:29:00,41.12,-86.39,0,0,0,0,2007-05-15 15:30:00,41.12,-86.39,4025,Thunderstorm Wind,0,0,55.0,0.8368568,
22528,2007-05-15 14:49:00,41.61,-86.71,0,0,0,0,2007-05-15 14:50:00,41.61,-86.71,4025,Thunderstorm Wind,0,0,60.0,1.3840324,
22593,2007-05-15 17:40:00,41.53,-85.07,0,0,0,0,2007-05-15 17:41:00,41.53,-85.07,4025,Thunderstorm Wind,0,0,55.0,4.3130312,
22621,2007-05-15 13:50:00,41.42,-85.75,0,0,0,0,2007-05-15 13:51:00,41.42,-85.75,4025,Thunderstorm Wind,0,0,53.0,1.6862761328,
22675,2007-05-15 17:00:00,41.2186,-85.8153,0,15000,0,0,2007-05-15 17:01:00,41.2186,-85.8153,4025,Thunderstorm Wind,0,0,55.0,1.770274,
22532,2007-05-15 14:49:00,41.05,-86.89,0,15000,0,0,2007-05-15 14:50:00,41.05,-86.89,4025,Thunderstorm Wind,0,0,50.0,3.4439876,
22567,2007-05-15 16:30:00,41.06,-86.21,0,0,0,0,2007-05-15 16:31:00,41.06,-86.21,4025,Thunderstorm Wind,0,0,55.0,1.4001258,
26510,2007-05-15 16:00:00,41.67,-86.25,0,20000,0,0,2007-05-15 16:05:00,41.67,-86.25,4025,Thunderstorm Wind,0,0,60.0,1.6862761328,
22565,2007-05-15 16:30:00,40.75,-86.36,0,25000,0,0,2007-05-15 16:31:00,40.75,-86.36,4025,Thunderstorm Wind,0,0,60.0,0.8368568,
22569,2007-05-15 16:40:00,41.7,-85.38,0,10000,0,0,2007-05-15 16:41:00,41.7,-85.38,4025,Thunderstorm Wind,0,0,55.0,1.6862761328,
22581,2007-05-15 16:45:00,40.75,-86.07,0,0,0,0,2007-05-15 16:46:00,40.75,-86.07,4025,Thunderstorm Wind,0,0,52.0,1.6862761328,
22583,2007-05-15 16:50:00,41.33,-85.76,0,10000,0,0,2007-05-15 16:51:00,41.33,-85.76,4025,Thunderstorm Wind,0,0,55.0,2.011675,
22510,2007-05-15 14:20:00,40.93,-86.53,0,0,0,0,2007-05-15 14:21:00,40.93,-86.53,4025,Thunderstorm Wind,0,0,55.0,0.8368568,
22496,2007-05-15 14:57:00,40.86,-86.84,0,0,0,0,2007-05-15 14:58:00,40.86,-86.84,4025,Thunderstorm Wind,0,0,50.0,2.3818232,
22574,2007-05-15 16:45:00,41.29,-85.79,0,10000,0,0,2007-05-15 16:46:00,41.29,-85.79,4025,Thunderstorm Wind,0,0,55.0,3.4439876,
26493,2007-05-15 17:33:00,41.23,-85.83,0,40000,0,0,2007-05-15 17:34:00,41.23,-85.83,4025,Lightning,0,0,0.0,1.92405537778,
22491,2007-05-15 16:30:00,41.4694,-85.7,0,0,0,0,2007-05-15 16:31:00,41.4694,-85.7,4025,Thunderstorm Wind,0,0,55.0,5.63269,
22592,2007-05-15 17:40:00,41.31,-84.9,0,10000,0,0,2007-05-15 17:41:00,41.31,-84.9,4025,Thunderstorm Wind,0,0,55.0,1.1104446,
22590,2007-05-15 17:24:00,41.45,-85.27,0,50000,0,0,2007-05-15 17:25:00,41.45,-85.27,4025,Thunderstorm Wind,0,0,60.0,1.6862761328,
22534,2007-05-15 16:03:00,40.78,-86.7599,0,50000,0,0,2007-05-15 16:04:00,40.78,-86.7599,4025,Thunderstorm Wind,0,0,60.0,0.8368568,
22608,2007-05-15 17:15:00,41.3952,-85.4197,0,50000,0,0,2007-05-15 17:16:00,41.3952,-85.4197,4025,Thunderstorm Wind,0,0,60.0,0.5310822,
22587,2007-05-15 16:07:00,41.6088,-86.7082,0,100000,0,0,2007-05-15 16:08:00,41.6088,-86.7082,4025,Thunderstorm Wind,0,0,56.0,1.3840324,
22540,2007-05-15 16:15:00,41.12,-86.39,0,150000,0,0,2007-05-15 16:16:00,41.12,-86.39,4025,Thunderstorm Wind,0,0,69.0,0.8368568,
22524,2007-05-15 15:45:00,41.24,-86.25,0,0,0,0,2007-05-15 15:51:00,41.24,-86.25,4025,Thunderstorm Wind,0,0,60.0,1.1104446,
22536,2007-05-15 16:10:00,41.42,-85.85,0,50000,0,0,2007-05-15 16:12:00,41.42,-85.85,4025,Thunderstorm Wind,0,0,60.0,1.6862761328,
22487,2007-05-15 15:45:00,41.6802,-86.509,0,13000,0,0,2007-05-15 15:47:00,41.68,-86.47,4025,Tornado,0,0,0.0,2.3818232,EF0
133139,2008-09-12 18:30:00,38.93,-86.62,0,0,0,0,2008-09-12 18:30:00,38.93,-86.62,22667,Thunderstorm Wind,0,0,60.0,1.6862761328,
133135,2008-09-12 18:25:00,38.95,-86.61,0,0,0,0,2008-09-12 18:25:00,38.95,-86.61,22667,Thunderstorm Wind,0,0,60.0,2.3818232,
133063,2008-09-08 21:07:00,39.47,-87.38,0,0,0,0,2008-09-08 21:09:00,39.47,-87.38,22660,Hail,0,0,1.5,1.7219938,
133065,2008-09-08 21:45:00,39.87,-86.46,0,0,0,0,2008-09-08 21:47:00,39.87,-86.46,22660,Hail,0,0,0.88,0.8529502,
133066,2008-09-08 21:56:00,39.84,-86.39,0,0,0,0,2008-09-08 21:58:00,39.84,-86.39,22660,Hail,0,0,0.75,1.4001258,
133067,2008-09-08 22:09:00,39.8972,-86.2271,0,0,0,0,2008-09-08 22:11:00,39.8972,-86.2271,22660,Hail,0,0,0.75,1.931208,
133061,2008-09-08 21:04:00,39.62,-87.47,0,0,0,0,2008-09-08 21:06:00,39.62,-87.47,22660,Hail,0,0,1.0,1.71720520704,
133068,2008-09-08 23:50:00,39.6,-85.86,0,0,0,0,2008-09-08 23:50:00,39.6,-85.86,22660,Thunderstorm Wind,0,0,50.0,0.8529502,
133079,2008-09-09 02:00:00,38.85,-85.65,0,0,0,0,2008-09-09 02:02:00,38.85,-85.65,22660,Hail,0,0,1.75,1.71720520704,
5525576,2006-08-23 17:15:00,41.68,-87.0,0,1000000,0,0,2006-08-23 17:17:00,41.68,-87.0,1218268,Thunderstorm Wind,0,0,65.0,1.6862761328,
5525578,2006-08-23 18:14:00,41.47,-87.05,0,0,0,0,2006-08-23 18:16:00,41.47,-87.05,1218268,Hail,0,0,0.75,1.71720520704,
5525579,2006-08-23 18:15:00,41.47,-87.05,0,100000,0,0,2006-08-23 18:15:00,41.47,-87.05,1218268,Thunderstorm Wind,0,0,65.0,1.6862761328,
5525577,2006-08-23 17:59:00,41.6,-87.05,0,500000,0,0,2006-08-23 18:53:00,41.6,-87.05,1218268,Hail,0,0,1.75,1.71720520704,
5525581,2006-08-23 19:00:00,41.17,-87.02,0,0,0,0,2006-08-23 19:00:00,41.17,-87.02,1218268,Thunderstorm Wind,0,0,55.0,1.6862761328,
5525580,2006-08-23 18:45:00,41.32,-87.03,0,0,0,0,2006-08-23 18:45:00,41.32,-87.03,1218268,Thunderstorm Wind,0,0,65.0,1.6862761328,
5525575,2006-08-23 17:14:00,41.7,-86.95,0,1000000,0,0,2006-08-23 17:16:00,41.7,-86.95,1218268,Thunderstorm Wind,0,0,65.0,1.6862761328,
508214,2014-04-03 22:00:00,37.9234,-87.9095,0,0,0,0,2014-04-04 05:00:00,37.9466,-87.9081,84202,Flash Flood,0,0,0.0,1.1104446,
508224,2014-04-03 00:00:00,37.95,-87.42,0,0,0,0,2014-04-03 22:59:00,37.95,-87.42,84202,Heavy Rain,0,0,0.0,1.32944756907,
508212,2014-04-03 16:47:00,37.8746,-87.0596,0,10000,0,0,2014-04-04 05:00:00,37.8745,-87.0433,84202,Flash Flood,0,0,0.0,1.0299776,
508312,2014-04-04 05:00:00,37.93,-87.9,0,0,0,0,2014-04-04 19:00:00,37.9529,-87.9923,84202,Flood,0,0,0.0,2.1328433314,
508209,2014-04-03 16:14:00,38.033,-87.5844,0,350000,0,0,2014-04-04 05:00:00,37.955,-87.6242,84202,Flash Flood,0,0,0.0,1.3035654,
508315,2014-04-04 05:00:00,37.9595,-87.524,0,0,0,0,2014-04-04 19:00:00,38.1259,-87.513,84202,Flood,0,0,0.0,3.21868,
508313,2014-04-04 05:00:00,37.88,-87.05,0,0,0,0,2014-04-04 19:00:00,38.0146,-86.9499,84202,Flood,0,0,0.0,2.1328433314,
5507816,2006-05-10 17:22:00,38.23,-87.72,0,0,0,0,2006-05-10 17:27:00,38.25,-87.67,1211378,Tornado,0,0,0.0,2.99850859149,F0
441396,2013-04-21 14:00:00,38.1335,-87.9389,0,10000,0,0,2013-04-30 23:59:00,38.1065,-87.9511,73088,Flood,0,0,0.0,0.8690436,
441392,2013-04-20 00:00:00,38.3942,-87.7581,0,20000,0,0,2013-04-30 23:59:00,38.3196,-87.8281,73088,Flood,0,0,0.0,3.9106962,
441402,2013-04-19 05:00:00,38.5,-87.28,0,10000,0,0,2013-04-30 23:59:00,38.5419,-87.2122,73088,Flood,0,0,0.0,2.1328433314,
441410,2013-04-19 11:00:00,38.4908,-87.5392,0,10000,0,0,2013-04-30 23:59:00,38.427,-87.6671,73088,Flood,0,0,0.0,1.448406,
5507809,2006-05-10 17:08:00,38.17,-87.3,0,2000,0,0,2006-05-10 17:08:00,38.17,-87.3,1211371,Tornado,0,0,0.0,2.99850859149,F0
5507810,2006-05-10 17:17:00,38.18,-87.25,0,1000,0,0,2006-05-10 17:17:00,38.18,-87.23,1211372,Tornado,0,0,0.0,2.99850859149,F0
191751,2009-05-30 19:19:00,40.13,-86.22,0,0,0,0,2009-05-30 19:19:00,40.13,-86.22,32836,Thunderstorm Wind,0,0,52.0,1.6862761328,
191743,2009-05-30 19:33:00,40.05,-86.3,0,0,0,0,2009-05-30 19:35:00,40.05,-86.3,32836,Hail,0,0,0.75,1.7059004,
191744,2009-05-30 19:11:00,40.55,-86.52,0,0,0,0,2009-05-30 19:13:00,40.55,-86.52,32836,Hail,0,0,1.0,1.71720520704,
191756,2009-05-30 21:06:00,39.81,-86.52,0,0,0,0,2009-05-30 21:08:00,39.81,-86.52,32836,Hail,0,0,1.0,2.8002516,
191758,2009-05-30 21:25:00,39.7,-86.4188,0,0,0,0,2009-05-30 21:27:00,39.7,-86.4188,32836,Hail,0,0,1.0,1.60934,
191760,2009-05-30 18:52:00,39.8405,-85.2734,0,0,0,0,2009-05-30 18:54:00,39.8405,-85.2734,32836,Hail,0,0,1.0,3.21868,
191747,2009-05-30 19:51:00,40.13,-87.4,0,0,0,0,2009-05-30 19:53:00,40.13,-87.4,32836,Hail,0,0,1.25,1.71720520704,
191752,2009-05-30 20:21:00,39.82,-85.93,0,0,0,0,2009-05-30 20:23:00,39.82,-85.93,32836,Hail,0,0,1.0,1.4001258,
191754,2009-05-30 20:25:00,39.84,-85.93,0,0,0,0,2009-05-30 20:25:00,39.84,-85.93,32836,Thunderstorm Wind,0,0,60.0,1.4001258,
191769,2009-05-30 20:00:00,39.8895,-86.1221,0,0,0,0,2009-05-30 20:02:00,39.8895,-86.1221,32836,Hail,0,0,1.0,1.2552852,
191770,2009-05-30 20:15:00,39.82,-86.02,0,0,0,0,2009-05-30 20:17:00,39.82,-86.02,32836,Hail,0,0,0.75,1.4001258,
191771,2009-05-30 20:20:00,39.83,-86.03,0,0,0,0,2009-05-30 20:22:00,39.83,-86.03,32836,Hail,0,0,1.75,1.71720520704,
191762,2009-05-30 19:05:00,40.42,-86.27,0,0,0,0,2009-05-30 19:07:00,40.42,-86.27,32836,Hail,0,0,0.75,1.71720520704,
191766,2009-05-30 19:55:00,39.9123,-86.0752,0,0,0,0,2009-05-30 19:57:00,39.9123,-86.0752,32836,Hail,0,0,1.75,1.4323126,
191767,2009-05-30 19:55:00,39.8693,-86.09,0,0,0,0,2009-05-30 19:57:00,39.8693,-86.09,32836,Hail,0,0,0.75,4.82802,
191773,2009-05-30 19:55:00,40.03,-86.9,0,0,0,0,2009-05-30 19:57:00,40.03,-86.9,32836,Thunderstorm Wind,0,0,61.0,1.6862761328,
191774,2009-05-30 21:00:00,39.67,-85.7,0,0,0,0,2009-05-30 21:02:00,39.67,-85.7,32836,Hail,0,0,1.75,1.71720520704,
191790,2009-05-30 21:20:00,39.7088,-86.3047,0,0,0,0,2009-05-30 21:24:00,39.7088,-86.3047,32836,Hail,0,0,0.75,2.333543,
191772,2009-05-30 19:55:00,40.04,-86.9,0,0,0,0,2009-05-30 19:57:00,40.04,-86.9,32836,Hail,0,0,1.0,1.1104446,
191745,2009-05-30 19:50:00,40.13,-87.4,0,0,0,0,2009-05-30 19:52:00,40.13,-87.4,32836,Hail,0,0,0.75,1.71720520704,
5507813,2006-05-10 16:08:00,38.1,-87.58,0,0,0,0,2006-05-10 16:17:00,38.15,-87.52,1211375,Tornado,0,0,0.0,2.99850859149,F0
5507815,2006-05-10 16:58:00,38.18,-87.9,0,0,0,0,2006-05-10 17:02:00,38.22,-87.87,1211377,Tornado,0,0,0.0,2.99850859149,F0
455955,2013-06-27 16:25:00,40.78,-86.27,0,0,0,0,2013-06-27 16:26:00,40.78,-86.27,75542,Hail,0,0,1.0,1.71720520704,
455956,2013-06-27 16:42:00,40.66,-86.15,0,0,0,0,2013-06-27 16:43:00,40.66,-86.15,75542,Hail,0,0,0.75,1.1104446,
455957,2013-06-27 16:45:00,40.66,-86.1,0,0,0,0,2013-06-27 16:46:00,40.66,-86.1,75542,Hail,0,0,1.0,1.1104446,
455958,2013-06-27 18:38:00,41.53,-86.43,0,0,0,0,2013-06-27 18:39:00,41.53,-86.43,75542,Hail,0,0,1.25,1.71720520704,
455960,2013-06-27 18:58:00,41.3,-86.12,0,0,0,0,2013-06-27 18:59:00,41.3,-86.12,75542,Hail,0,0,2.0,1.71720520704,
455961,2013-06-27 19:25:00,40.99,-85.47,0,0,0,0,2013-06-27 19:26:00,40.99,-85.47,75542,Hail,0,0,1.0,4.345218,
455962,2013-06-27 19:48:00,41.1,-85.18,0,0,0,0,2013-06-27 19:49:00,41.1,-85.18,75542,Hail,0,0,1.0,5.0211408,
455964,2013-06-27 19:51:00,41.1,-85.2,0,0,0,0,2013-06-27 19:52:00,41.1,-85.2,75542,Hail,0,0,2.0,4.747553,
455965,2013-06-27 19:52:00,41.09,-85.26,0,0,0,0,2013-06-27 19:53:00,41.09,-85.26,75542,Hail,0,0,1.75,1.4001258,
455966,2013-06-27 20:52:00,40.66,-84.95,0,0,0,0,2013-06-27 20:53:00,40.66,-84.95,75542,Hail,0,0,0.88,1.1104446,
455967,2013-06-27 20:55:00,40.59,-84.96,0,0,0,0,2013-06-27 20:56:00,40.59,-84.96,75542,Hail,0,0,1.0,1.4001258,
455976,2013-06-27 19:15:00,41.26,-85.98,0,0,0,0,2013-06-27 19:16:00,41.26,-85.98,75542,Thunderstorm Wind,0,0,55.0,1.1104446,
455977,2013-06-27 19:51:00,41.09,-85.31,0,0,0,0,2013-06-27 19:52:00,41.09,-85.31,75542,Thunderstorm Wind,0,0,50.0,1.4001258,
455978,2013-06-27 20:00:00,41.22,-85.3,0,0,0,0,2013-06-27 20:01:00,41.22,-85.3,75542,Thunderstorm Wind,0,0,55.0,6.9523488,
455979,2013-06-27 20:55:00,40.63,-84.94,0,0,0,0,2013-06-27 20:56:00,40.63,-84.94,75542,Thunderstorm Wind,0,0,55.0,1.4001258,
455980,2013-06-27 16:25:00,40.78,-86.27,0,0,0,0,2013-06-27 16:26:00,40.78,-86.27,75542,Thunderstorm Wind,0,0,52.0,1.6862761328,
455981,2013-06-27 16:41:00,40.66,-86.15,0,0,0,0,2013-06-27 16:42:00,40.66,-86.15,75542,Thunderstorm Wind,0,0,50.0,1.1104446,
455959,2013-06-27 18:42:00,41.47,-86.38,0,0,0,0,2013-06-27 18:43:00,41.47,-86.38,75542,Hail,0,0,1.75,1.71720520704,
455963,2013-06-27 19:50:00,41.11,-85.2,0,0,0,0,2013-06-27 19:51:00,41.11,-85.2,75542,Hail,0,0,1.0,5.3591022,
390942,2012-06-16 14:45:00,41.48,-87.33,0,0,0,0,2012-06-16 14:50:00,41.48,-87.33,65279,Hail,0,0,1.0,1.71720520704,
390945,2012-06-16 15:34:00,41.1859,-87.4481,0,0,0,0,2012-06-16 15:36:00,41.1859,-87.4481,65279,Hail,0,0,0.75,0.6759228,
391027,2012-06-16 20:05:00,41.32,-87.14,0,0,0,0,2012-06-16 20:05:00,41.32,-87.14,65279,Thunderstorm Wind,0,0,50.0,1.6737136,
390941,2012-06-16 14:40:00,41.4189,-87.3625,0,0,0,0,2012-06-16 14:45:00,41.4302,-87.3564,65279,Hail,0,0,1.75,0.643736,
370545,2012-04-01 21:13:00,39.97,-86.11,0,0,0,0,2012-04-01 21:15:00,39.97,-86.11,61195,Hail,0,0,1.0,2.0277684,
370546,2012-04-01 21:20:00,39.77,-85.71,0,0,0,0,2012-04-01 21:22:00,39.77,-85.71,61195,Hail,0,0,0.88,1.4001258,
370547,2012-04-01 21:23:00,39.97,-86.09,0,0,0,0,2012-04-01 21:25:00,39.97,-86.09,61195,Hail,0,0,1.0,3.5888282,
370548,2012-04-01 21:25:00,39.88,-86.05,0,0,0,0,2012-04-01 21:27:00,39.88,-86.05,61195,Hail,0,0,1.5,2.2208892,
370549,2012-04-01 21:25:00,39.79,-85.73,0,0,0,0,2012-04-01 21:27:00,39.79,-85.73,61195,Hail,0,0,1.5,1.1104446,
370550,2012-04-01 21:30:00,39.87,-85.99,0,0,0,0,2012-04-01 21:32:00,39.87,-85.99,61195,Hail,0,0,2.0,3.5888282,
370551,2012-04-01 21:31:00,39.9,-86.05,0,0,0,0,2012-04-01 21:33:00,39.9,-86.05,61195,Hail,0,0,0.88,1.71720520704,
370552,2012-04-01 21:35:00,39.87,-85.99,0,0,0,0,2012-04-01 21:37:00,39.87,-85.99,61195,Hail,0,0,1.5,3.5888282,
370553,2012-04-01 21:39:00,39.8275,-86.0209,0,0,0,0,2012-04-01 21:41:00,39.8275,-86.0209,61195,Hail,0,0,1.0,0.8207634,
370554,2012-04-01 21:39:00,39.8275,-86.0209,0,0,0,0,2012-04-01 21:41:00,39.8275,-86.0209,61195,Hail,0,0,1.0,0.8207634,
370555,2012-04-01 21:40:00,39.79,-85.97,0,0,0,0,2012-04-01 21:42:00,39.79,-85.97,61195,Hail,0,0,1.0,2.0438618,
370556,2012-04-01 21:40:00,39.78,-86.01,0,0,0,0,2012-04-01 21:42:00,39.78,-86.01,61195,Hail,0,0,1.25,2.3818232,
370557,2012-04-01 21:40:00,39.78,-85.95,0,0,0,0,2012-04-01 21:42:00,39.78,-85.95,61195,Hail,0,0,1.75,4.264751,
370558,2012-04-01 21:42:00,39.81,-85.97,0,0,0,0,2012-04-01 21:44:00,39.81,-85.97,61195,Hail,0,0,1.0,2.8002516,
370559,2012-04-01 21:35:00,39.78,-85.65,0,0,0,0,2012-04-01 21:37:00,39.78,-85.65,61195,Hail,0,0,1.5,2.2208892,
370561,2012-04-01 21:48:00,39.78,-85.96,0,0,0,0,2012-04-01 21:50:00,39.78,-85.96,61195,Hail,0,0,1.0,0.8529502,
370563,2012-04-01 21:50:00,39.72,-85.89,0,0,0,0,2012-04-01 21:52:00,39.72,-85.89,61195,Hail,0,0,1.75,0.8529502,
370564,2012-04-01 21:52:00,39.72,-85.89,0,0,0,0,2012-04-01 21:54:00,39.72,-85.89,61195,Hail,0,0,1.5,0.8529502,
370565,2012-04-01 22:19:00,39.44,-85.56,0,0,0,0,2012-04-01 22:21:00,39.44,-85.56,61195,Hail,0,0,1.25,2.3818232,
370566,2012-04-01 22:28:00,39.52,-85.78,0,0,0,0,2012-04-01 22:30:00,39.52,-85.78,61195,Hail,0,0,0.88,1.71720520704,
370538,2012-04-01 20:20:00,40.1776,-85.3871,0,0,0,0,2012-04-01 20:22:00,40.1776,-85.3871,61195,Hail,0,0,1.25,1.126538,
370539,2012-04-01 20:22:00,40.1731,-85.3548,0,0,0,0,2012-04-01 20:24:00,40.1731,-85.3548,61195,Hail,0,0,0.75,1.4966862,
370541,2012-04-01 20:42:00,40.07,-85.87,0,0,0,0,2012-04-01 20:44:00,40.07,-85.87,61195,Hail,0,0,1.5,4.7958332,
370542,2012-04-01 21:00:00,40.05,-86.13,0,0,0,0,2012-04-01 21:02:00,40.05,-86.13,61195,Hail,0,0,0.88,4.7636464,
370544,2012-04-01 21:08:00,39.9,-85.62,0,0,0,0,2012-04-01 21:10:00,39.9,-85.62,61195,Hail,0,0,1.25,0.8529502,
370500,2012-03-30 15:04:00,39.9961,-86.6187,0,0,0,0,2012-03-30 15:06:00,39.9961,-86.6187,61190,Hail,0,0,0.75,0.4506152,
370501,2012-03-30 15:40:00,40.27,-86.61,0,0,0,0,2012-03-30 15:42:00,40.27,-86.61,61190,Hail,0,0,0.88,2.7841582,
370502,2012-03-30 15:41:00,39.66,-87.4,0,0,0,0,2012-03-30 15:43:00,39.66,-87.4,61190,Hail,0,0,0.88,2.0438618,
370504,2012-03-30 15:45:00,39.2193,-87.5214,0,0,0,0,2012-03-30 15:47:00,39.2193,-87.5214,61190,Hail,0,0,0.88,0.7402964,
370506,2012-03-30 16:02:00,39.78,-86.55,0,0,0,0,2012-03-30 16:02:00,39.78,-86.55,61190,Thunderstorm Wind,0,0,52.0,2.0438618,
370507,2012-03-30 16:02:00,39.78,-86.55,0,0,0,0,2012-03-30 16:04:00,39.78,-86.55,61190,Hail,0,0,1.75,2.0438618,
370509,2012-03-30 16:08:00,40.22,-85.77,0,0,0,0,2012-03-30 16:10:00,40.22,-85.77,61190,Hail,0,0,0.88,1.71720520704,
370510,2012-03-30 16:15:00,39.7336,-86.381,0,0,0,0,2012-03-30 16:17:00,39.7336,-86.381,61190,Hail,0,0,1.0,4.0716302,
370512,2012-03-30 16:21:00,39.96,-85.91,0,0,0,0,2012-03-30 16:23:00,39.96,-85.91,61190,Hail,0,0,0.88,7.8374858,
370513,2012-03-30 16:00:00,40.01,-86.03,0,0,0,0,2012-03-30 16:02:00,40.01,-86.03,61190,Hail,0,0,0.88,4.5222454,
370514,2012-03-30 16:28:00,40.23,-85.43,0,0,0,0,2012-03-30 16:30:00,40.23,-85.43,61190,Hail,0,0,0.88,1.71720520704,
370515,2012-03-30 16:33:00,39.7,-86.39,0,0,0,0,2012-03-30 16:35:00,39.7,-86.39,61190,Hail,0,0,0.75,0.8529502,
370516,2012-03-30 16:33:00,39.7,-86.39,0,0,0,0,2012-03-30 16:35:00,39.7,-86.39,61190,Hail,0,0,0.75,0.8529502,
370517,2012-03-30 16:35:00,40.1785,-85.4025,0,0,0,0,2012-03-30 16:37:00,40.1785,-85.4025,61190,Hail,0,0,1.0,0.2735878,
370518,2012-03-30 16:35:00,39.9289,-85.6601,0,0,0,0,2012-03-30 16:40:00,39.9289,-85.6601,61190,Hail,0,0,1.0,0.8529502,
370519,2012-03-30 16:37:00,40.1935,-85.3803,0,0,0,0,2012-03-30 16:39:00,40.1935,-85.3803,61190,Hail,0,0,1.25,1.7380872,
370520,2012-03-30 16:40:00,39.93,-85.63,0,0,0,0,2012-03-30 16:42:00,39.93,-85.63,61190,Hail,0,0,1.0,3.3313338,
370522,2012-03-30 16:45:00,39.6636,-86.1961,0,0,0,0,2012-03-30 16:47:00,39.6636,-86.1961,61190,Hail,0,0,0.88,1.5449664,
370523,2012-03-30 16:50:00,39.62,-86.11,0,0,0,0,2012-03-30 16:52:00,39.62,-86.11,61190,Hail,0,0,0.75,0.8529502,
370524,2012-03-30 16:51:00,39.6705,-86.2477,0,0,0,0,2012-03-30 16:53:00,39.6705,-86.2477,61190,Hail,0,0,0.88,2.5910374,
370525,2012-03-30 16:57:00,39.699,-85.7738,0,1000,0,0,2012-03-30 16:57:00,39.699,-85.7738,61190,Thunderstorm Wind,0,0,52.0,3.9589764,
370526,2012-03-30 16:58:00,39.59,-86.11,0,0,0,0,2012-03-30 17:00:00,39.59,-86.11,61190,Hail,0,0,0.75,3.4439876,
370527,2012-03-30 17:05:00,39.49,-86.06,0,100,0,0,2012-03-30 17:05:00,39.49,-86.06,61190,Thunderstorm Wind,0,0,43.0,1.4001258,
370530,2012-03-30 17:40:00,39.481,-86.0574,0,500,0,0,2012-03-30 19:00:00,39.4801,-86.0573,61190,Flood,0,0,0.0,0.643736,
373531,2012-03-30 16:45:00,39.6511,-86.2053,0,0,0,0,2012-03-30 16:47:00,39.6511,-86.2053,61190,Hail,0,0,1.25,0.4667086,
373548,2012-03-30 17:35:00,39.809,-85.2911,0,750,0,0,2012-03-30 17:35:00,39.809,-85.2911,61190,Thunderstorm Wind,0,0,52.0,1.448406,
370503,2012-03-30 15:42:00,39.77,-87.14,0,0,0,0,2012-03-30 15:44:00,39.77,-87.14,61190,Hail,0,0,1.0,2.8002516,
373550,2012-03-30 17:40:00,39.4806,-86.0648,0,500,0,0,2012-03-30 19:30:00,39.4795,-86.0646,61190,Flood,0,0,0.0,1.2713786,
