EVENT_ID,EPISODE_ID,EVENT_TYPE,BEGIN_DATE_TIME,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,MAGNITUDE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
143297,24647,Thunderstorm Wind,2008-12-27 14:45:00,2008-12-27 14:45:00,0,0,0,0,0,0,52.0,40.62,-87.32,40.62,-87.32
143285,24643,Extreme Cold/Wind Chill,2008-12-21 09:00:00,2008-12-21 14:00:00,0,0,0,0,0,0,0.0,,,,
143286,24643,Extreme Cold/Wind Chill,2008-12-21 09:00:00,2008-12-21 14:00:00,0,0,0,0,0,0,0.0,,,,
140726,24156,Dense Fog,2008-12-18 23:00:00,2008-12-19 03:00:00,0,0,0,0,0,0,0.0,,,,
140727,24156,Dense Fog,2008-12-18 23:00:00,2008-12-19 03:00:00,0,0,0,0,0,0,0.0,,,,
140728,24156,Dense Fog,2008-12-18 23:00:00,2008-12-19 03:00:00,0,0,0,0,0,0,0.0,,,,
140782,24160,Strong Wind,2008-12-19 09:00:00,2008-12-19 13:00:00,0,0,0,0,1000,0,39.0,,,,
140783,24160,Strong Wind,2008-12-19 09:00:00,2008-12-19 13:00:00,0,0,0,0,1000,0,39.0,,,,
140784,24160,Strong Wind,2008-12-19 09:00:00,2008-12-19 13:00:00,0,0,0,0,1000,0,29.0,,,,
140785,24160,Strong Wind,2008-12-19 09:00:00,2008-12-19 13:00:00,0,0,0,0,1000,0,39.0,,,,
140729,24156,Dense Fog,2008-12-18 23:00:00,2008-12-19 03:00:00,0,0,0,0,0,0,0.0,,,,
140730,24156,Dense Fog,2008-12-18 23:00:00,2008-12-19 03:00:00,0,0,0,0,0,0,0.0,,,,
140731,24156,Dense Fog,2008-12-18 23:00:00,2008-12-19 03:00:00,0,0,0,0,0,0,0.0,,,,
140780,24160,Strong Wind,2008-12-19 09:00:00,2008-12-19 13:00:00,0,0,0,0,1000,0,39.0,,,,
140781,24160,Strong Wind,2008-12-19 09:00:00,2008-12-19 13:00:00,0,0,0,0,1000,0,39.0,,,,
76989,13578,Flood,2008-01-08 03:00:00,2008-01-09 07:30:00,1,0,2,0,125000,0,0.0,41.1026,-86.2501,41.1732,-86.15
76990,13578,Flood,2008-01-08 03:56:00,2008-01-10 19:00:00,0,0,0,0,250000,0,0.0,40.7473,-87.0529,40.7275,-87.0268
76970,13578,Flash Flood,2008-01-08 02:00:00,2008-01-08 04:00:00,0,0,0,0,10000,0,0.0,41.5222,-86.173,41.5168,-86.1705
147908,25380,Flood,2008-12-25 20:00:00,2008-12-27 11:34:00,0,0,0,0,0,0,0.0,39.02,-85.8863,38.9963,-85.8884
148619,25461,Strong Wind,2008-12-28 01:30:00,2008-12-28 01:30:00,0,0,0,0,5000,0,48.0,,,,
148620,25462,Ice Storm,2008-12-18 23:00:00,2008-12-19 07:00:00,0,0,0,0,0,0,0.0,,,,
73428,13217,Winter Storm,2008-01-01 00:00:00,2008-01-02 04:29:00,0,0,0,0,0,0,0.0,,,,
73427,13217,Winter Storm,2008-01-01 00:00:00,2008-01-02 04:29:00,0,0,0,0,0,0,0.0,,,,
73429,13217,Winter Storm,2008-01-01 00:00:00,2008-01-01 12:00:00,0,0,0,0,0,0,0.0,,,,
73431,13217,Winter Storm,2008-01-01 00:00:00,2008-01-02 04:29:00,0,0,0,0,0,0,0.0,,,,
77728,13578,Flood,2008-01-09 10:14:00,2008-01-11 07:00:00,0,0,0,0,250000,0,0.0,41.5086,-85.946,41.5456,-85.6989
77739,13578,Flood,2008-01-08 05:58:00,2008-01-11 07:00:00,0,0,0,0,150000,0,0.0,41.084,-85.6199,41.253,-85.6192
77751,13578,Flood,2008-01-08 07:52:00,2008-01-11 07:00:00,0,0,0,0,200000,0,0.0,41.1704,-86.0353,41.4386,-85.8856
73433,13217,Winter Storm,2008-01-01 00:00:00,2008-01-01 12:00:00,0,0,0,0,0,0,0.0,,,,
77257,13783,Flood,2008-01-01 00:00:00,2008-01-01 11:27:00,0,0,0,0,1000,0,0.0,40.13,-87.4,40.1445,-87.4021
77401,13578,Flood,2008-01-08 04:00:00,2008-01-11 07:00:00,0,0,0,0,150000,0,0.0,40.7634,-86.3766,40.8917,-86.3086
77418,13578,Flood,2008-01-08 11:25:00,2008-01-11 07:00:00,0,0,0,0,150000,0,0.0,41.36,-85.06,41.3603,-85.1564
77524,13578,Flood,2008-01-08 06:05:00,2008-01-11 07:00:00,0,0,0,0,75000,0,0.0,40.9927,-85.7879,40.9987,-85.787
73423,13217,Winter Storm,2008-01-01 00:00:00,2008-01-02 01:21:00,0,0,0,0,0,0,0.0,,,,
77232,13783,Flood,2008-01-01 00:00:00,2008-01-03 18:40:00,0,0,0,0,1000,0,0.0,39.0608,-87.5878,39.008,-87.5816
77234,13783,Flood,2008-01-01 00:00:00,2008-01-02 15:45:00,0,0,0,0,1000,0,0.0,39.8,-87.37,39.7516,-87.3667
77237,13783,Flood,2008-01-01 00:00:00,2008-01-02 15:45:00,0,0,0,0,1000,0,0.0,39.8896,-87.3932,39.8676,-87.3805
77240,13783,Flood,2008-01-01 00:00:00,2008-01-01 09:45:00,0,0,0,0,1000,0,0.0,39.47,-87.4,39.416,-87.4251
77243,13783,Flood,2008-01-01 00:00:00,2008-01-01 03:08:00,0,0,0,0,1000,0,0.0,40.4783,-86.8868,40.4537,-86.9019
145797,25013,High Wind,2008-12-28 01:41:00,2008-12-28 01:42:00,0,0,0,0,0,0,50.0,,,,
145799,25013,High Wind,2008-12-28 01:57:00,2008-12-28 01:58:00,0,0,0,0,0,0,55.0,,,,
145801,25013,High Wind,2008-12-28 02:00:00,2008-12-28 02:01:00,0,0,0,0,0,0,51.0,,,,
145802,25013,High Wind,2008-12-28 03:01:00,2008-12-28 03:02:00,0,0,0,0,0,0,53.0,,,,
147158,25254,Winter Weather,2008-12-06 04:00:00,2008-12-06 17:00:00,0,0,0,1,0,0,0.0,,,,
145803,23864,Winter Weather,2008-12-26 05:00:00,2008-12-26 11:00:00,0,2,0,0,0,0,0.0,,,,
100948,17457,Thunderstorm Wind,2008-05-11 06:08:00,2008-05-11 06:10:00,0,0,0,0,0,0,50.0,38.55,-86.62,38.5715,-86.608
85435,14985,Lake-Effect Snow,2008-02-26 17:00:00,2008-02-27 18:00:00,0,0,0,0,0,0,0.0,,,,
72879,13182,Flood,2008-01-11 07:00:00,2008-01-19 07:00:00,0,0,0,0,0,0,0.0,38.494,-87.5439,38.4883,-87.5491
69940,12719,Hail,2008-01-10 11:48:00,2008-01-10 11:48:00,0,0,0,0,0,0,0.75,38.17,-87.84,38.17,-87.84
72493,13123,Flood,2008-01-15 04:00:00,2008-01-15 04:00:00,0,0,0,0,0,0,0.0,38.13,-87.93,38.136,-87.9346
72803,13171,Winter Weather,2008-01-01 06:00:00,2008-01-02 12:00:00,0,0,0,0,0,0,0.0,,,,
72804,13171,Winter Weather,2008-01-01 06:00:00,2008-01-02 12:00:00,0,0,0,0,0,0,0.0,,,,
72876,13182,Flood,2008-01-10 03:00:00,2008-01-18 18:00:00,0,0,0,0,0,0,0.0,38.5267,-87.2658,38.5112,-87.2957
93231,15521,Flood,2008-04-01 00:00:00,2008-04-09 00:30:00,0,0,0,0,0,0,0.0,39.813,-87.3952,39.8138,-87.3791
93242,15522,Flood,2008-04-01 00:00:00,2008-04-19 17:07:00,0,0,0,0,0,0,0.0,38.503,-87.7588,38.4181,-87.7863
93235,15521,Flood,2008-04-01 00:00:00,2008-04-19 04:30:00,0,0,0,0,0,0,0.0,39.02,-87.58,39.036,-87.5827
87703,15449,Winter Storm,2008-03-07 12:00:00,2008-03-08 15:00:00,0,0,0,0,0,0,0.0,,,,
87704,15449,Winter Storm,2008-03-07 12:00:00,2008-03-08 15:00:00,0,0,0,0,0,0,0.0,,,,
87705,15449,Winter Storm,2008-03-07 12:00:00,2008-03-08 15:00:00,0,0,0,0,0,0,0.0,,,,
93265,15523,Flood,2008-04-01 00:00:00,2008-04-03 20:13:00,0,0,0,0,0,0,0.0,38.98,-85.9,38.9884,-85.9067
93267,15523,Flood,2008-04-01 00:00:00,2008-04-06 14:37:00,0,0,0,0,0,0,0.0,40.13,-87.4,40.1201,-87.3976
93272,15523,Flood,2008-04-01 00:00:00,2008-04-06 14:37:00,0,0,0,0,0,0,0.0,40.1579,-87.377,40.1127,-87.3832
93275,15523,Flood,2008-04-01 00:00:00,2008-04-06 21:11:00,0,0,0,0,0,0,0.0,39.03,-86.97,39.0181,-86.9808
87706,15449,Winter Storm,2008-03-07 12:00:00,2008-03-08 15:00:00,0,0,0,0,0,0,0.0,,,,
77626,13839,Flood,2008-02-08 15:00:00,2008-02-20 15:00:00,0,0,0,0,0,0,0.0,37.93,-87.9,37.9265,-87.8984
77628,13839,Flood,2008-02-07 14:00:00,2008-02-18 11:00:00,0,0,0,0,0,0,0.0,37.95,-87.42,37.9437,-87.4196
93292,16208,Flood,2008-04-04 10:58:00,2008-04-07 08:36:00,0,0,0,0,5000,0,0.0,38.98,-85.9,38.9838,-85.9047
89822,15722,Flood,2008-03-27 10:20:00,2008-03-28 20:30:00,0,0,0,0,0,0,0.0,38.8,-85.65,38.7924,-85.6788
89826,15723,Flood,2008-03-08 07:00:00,2008-03-14 21:00:00,0,0,0,0,0,0,0.0,37.9699,-86.7882,37.9853,-86.7714
87700,15449,Winter Storm,2008-03-07 12:00:00,2008-03-08 15:00:00,0,0,0,0,0,0,0.0,,,,
87701,15449,Winter Storm,2008-03-07 12:00:00,2008-03-08 15:00:00,0,0,0,0,0,0,0.0,,,,
87702,15449,Winter Storm,2008-03-07 12:00:00,2008-03-08 15:00:00,0,0,0,0,0,0,0.0,,,,
93237,15521,Flood,2008-04-01 00:00:00,2008-04-17 07:00:00,0,0,0,0,0,0,0.0,38.78,-86.23,38.7821,-86.2192
84667,14909,Dense Fog,2008-02-04 07:00:00,2008-02-04 17:00:00,0,2,0,1,50000,0,0.0,,,,
71266,12919,Ice Storm,2008-02-21 14:00:00,2008-02-21 22:00:00,0,0,0,0,0,0,0.0,,,,
71268,12919,Ice Storm,2008-02-21 14:00:00,2008-02-22 00:00:00,0,0,0,0,0,0,0.0,,,,
93232,15521,Flood,2008-04-01 00:00:00,2008-04-17 16:33:00,0,0,0,0,0,0,0.0,38.775,-86.1556,38.768,-86.1273
93233,15521,Flood,2008-04-01 00:00:00,2008-04-09 00:30:00,0,0,0,0,0,0,0.0,39.8043,-87.3774,39.8027,-87.387
93249,15522,Flood,2008-04-01 00:00:00,2008-04-08 16:30:00,0,0,0,0,0,0,0.0,38.82,-87.25,38.7966,-87.2558
71318,12919,Ice Storm,2008-02-21 13:00:00,2008-02-21 22:00:00,0,0,0,0,0,0,0.0,,,,
93246,15522,Flood,2008-04-01 00:00:00,2008-04-08 16:30:00,0,0,0,0,0,0,0.0,38.7886,-87.2236,38.795,-87.2572
93256,15522,Flood,2008-04-01 00:00:00,2008-04-14 04:36:00,0,0,0,0,0,0,0.0,38.6973,-87.5143,38.6909,-87.5205
93259,15522,Flood,2008-04-01 00:00:00,2008-04-19 23:51:00,0,0,0,0,0,0,0.0,38.4829,-87.5662,38.5194,-87.5531
93263,15522,Flood,2008-04-01 00:00:00,2008-04-18 19:51:00,0,0,0,0,0,0,0.0,38.5449,-87.3365,38.5149,-87.352
93229,15521,Flood,2008-04-01 00:00:00,2008-04-09 05:10:00,0,0,0,0,0,0,0.0,39.47,-87.4,39.495,-87.4148
89126,15407,Flood,2008-03-18 20:00:00,2008-03-19 15:00:00,0,0,0,0,5000,0,0.0,39.5996,-84.9758,39.6919,-84.995
89127,15407,Flood,2008-03-18 20:00:00,2008-03-19 15:00:00,0,0,0,0,5000,0,0.0,39.3396,-85.1907,39.4956,-85.2127
89128,15407,Flood,2008-03-18 23:00:00,2008-03-19 12:00:00,0,0,0,0,2000,0,0.0,39.8054,-85.1399,39.817,-85.0857
71321,12919,Ice Storm,2008-02-21 13:00:00,2008-02-21 23:00:00,0,0,0,0,0,0,0.0,,,,
71322,12919,Ice Storm,2008-02-21 14:00:00,2008-02-21 23:00:00,0,0,0,0,0,0,0.0,,,,
71324,12919,Ice Storm,2008-02-21 14:00:00,2008-02-21 23:00:00,0,0,0,0,0,0,0.0,,,,
71325,12919,Ice Storm,2008-02-21 16:00:00,2008-02-21 23:00:00,0,0,0,0,0,0,0.0,,,,
71326,12919,Ice Storm,2008-02-21 13:00:00,2008-02-21 22:00:00,0,0,0,0,0,0,0.0,,,,
99053,17123,Flash Flood,2008-05-08 14:09:00,2008-05-08 15:30:00,0,0,0,0,0,0,0.0,37.98,-87.55,37.9711,-87.547
99054,17125,Heavy Rain,2008-05-02 14:30:00,2008-05-02 15:30:00,0,0,0,0,0,0,0.0,37.88,-87.05,37.9,-87.22
95438,16534,Flash Flood,2008-04-04 08:00:00,2008-04-04 10:00:00,0,0,0,0,3000,0,0.0,38.7313,-85.1015,38.7916,-84.96
78848,14004,Lightning,2008-02-05 02:55:00,2008-02-05 02:55:00,0,0,0,0,10000,0,0.0,40.0109,-86.1729,40.0109,-86.1729
78856,14004,Lightning,2008-02-05 22:00:00,2008-02-05 22:00:00,0,1,0,0,15000,0,0.0,40.0383,-86.1111,40.0383,-86.1111
77643,13848,Flood,2008-02-06 20:00:00,2008-02-18 20:00:00,0,0,0,0,0,0,0.0,38.48,-87.53,38.4919,-87.5291
77647,13848,Flood,2008-02-06 11:00:00,2008-02-17 20:00:00,0,0,0,0,0,0,0.0,38.5,-87.28,38.5041,-87.2922
80753,14360,Flood,2008-02-09 07:00:00,2008-02-13 21:45:00,0,0,0,0,0,0,0.0,37.95,-86.77,37.9726,-86.7783
71898,12997,Flash Flood,2008-01-08 18:10:00,2008-01-08 20:10:00,0,0,0,0,0,0,0.0,38.5053,-86.745,38.5206,-86.6967
71899,12997,Flash Flood,2008-01-08 18:10:00,2008-01-08 20:10:00,0,0,0,0,0,0,0.0,38.2751,-86.9378,38.279,-86.9401
71900,12997,Flash Flood,2008-01-08 18:17:00,2008-01-08 20:17:00,0,0,0,0,0,0,0.0,38.5749,-86.6196,38.5754,-86.6074
98474,17025,Thunderstorm Wind,2008-04-11 01:20:00,2008-04-11 01:20:00,0,0,0,0,0,0,50.0,38.6,-86.1,38.6,-86.1
99006,17048,Flood,2008-05-14 06:00:00,2008-05-24 16:00:00,0,0,0,0,0,0,0.0,38.3831,-87.7588,38.4026,-87.7447
99007,17120,Flood,2008-05-09 20:00:00,2008-05-25 09:00:00,0,0,0,0,0,0,0.0,38.4895,-87.5114,38.4943,-87.5398
126548,21194,Thunderstorm Wind,2008-07-22 00:00:00,2008-07-22 00:00:00,0,0,0,0,0,0,65.0,39.6325,-86.8519,39.6325,-86.8519
125354,21121,Thunderstorm Wind,2008-07-20 17:00:00,2008-07-20 17:00:00,0,0,0,0,68000,0,60.0,39.5523,-85.7972,39.5523,-85.7972
115517,19521,Thunderstorm Wind,2008-07-21 09:50:00,2008-07-21 09:51:00,0,0,0,0,15000,0,50.0,40.75,-86.07,40.75,-86.07
125294,21121,Thunderstorm Wind,2008-07-20 17:50:00,2008-07-20 17:50:00,0,0,0,0,0,0,60.0,39.0,-85.63,39.0,-85.63
125295,21121,Thunderstorm Wind,2008-07-20 17:50:00,2008-07-20 17:50:00,0,0,0,0,2500,0,60.0,38.97,-85.9,38.97,-85.9
125296,21121,Thunderstorm Wind,2008-07-20 18:32:00,2008-07-20 18:32:00,0,0,0,0,0,0,60.0,38.88,-86.03,38.88,-86.03
125347,21121,Thunderstorm Wind,2008-07-20 17:10:00,2008-07-20 17:10:00,0,0,0,0,0,0,60.0,39.5395,-85.7553,39.5395,-85.7553
123285,20765,Hail,2008-07-22 00:02:00,2008-07-22 00:06:00,0,0,0,0,1000,0,0.75,39.0736,-85.3823,39.0736,-85.3823
123286,20765,Thunderstorm Wind,2008-07-22 00:25:00,2008-07-22 00:29:00,0,0,0,0,10000,0,50.0,38.9522,-85.337,38.9522,-85.337
123287,20765,Thunderstorm Wind,2008-07-22 00:41:00,2008-07-22 00:48:00,0,0,0,0,15000,0,50.0,38.8357,-85.0332,38.7866,-84.926
123288,20765,Thunderstorm Wind,2008-07-22 01:20:00,2008-07-22 01:24:00,0,0,0,0,3000,0,50.0,39.6459,-85.1427,39.6459,-85.1427
125370,21194,Hail,2008-07-21 23:13:00,2008-07-21 23:15:00,0,0,0,0,0,0,1.0,39.8,-87.5,39.8,-87.5
125372,21194,Thunderstorm Wind,2008-07-21 23:26:00,2008-07-21 23:26:00,0,0,0,0,2000,0,74.0,39.67,-87.4,39.67,-87.4
115497,19521,Thunderstorm Wind,2008-07-21 09:10:00,2008-07-21 09:11:00,0,0,0,0,0,0,50.0,40.75,-86.76,40.75,-86.76
115501,19521,Thunderstorm Wind,2008-07-21 09:19:00,2008-07-21 09:20:00,0,0,0,0,0,0,50.0,40.76,-86.59,40.76,-86.59
115510,19521,Thunderstorm Wind,2008-07-21 09:41:00,2008-07-21 09:42:00,0,0,0,0,0,0,55.0,40.86,-86.5,40.86,-86.5
115513,19521,Thunderstorm Wind,2008-07-21 09:50:00,2008-07-21 09:51:00,0,0,0,0,0,0,55.0,40.71,-86.13,40.71,-86.13
115522,19521,Thunderstorm Wind,2008-07-21 10:03:00,2008-07-21 10:04:00,0,0,0,0,5000,0,50.0,40.8,-85.81,40.8,-85.81
115523,19521,Thunderstorm Wind,2008-07-21 08:40:00,2008-07-21 08:41:00,0,0,0,0,0,0,52.0,41.06,-86.78,41.06,-86.78
115524,19521,Thunderstorm Wind,2008-07-21 10:12:00,2008-07-21 10:13:00,0,0,0,0,0,0,52.0,40.58,-85.67,40.58,-85.67
110323,18752,Hail,2008-08-01 20:10:00,2008-08-01 20:11:00,0,0,0,0,0,0,0.88,40.58,-85.88,40.58,-85.88
110324,18752,Hail,2008-08-01 20:55:00,2008-08-01 20:56:00,0,0,0,0,0,0,0.88,40.42,-85.65,40.42,-85.65
125348,21121,Thunderstorm Wind,2008-07-20 17:10:00,2008-07-20 17:10:00,0,0,0,0,0,0,60.0,39.5768,-85.7429,39.5768,-85.7429
124343,21025,Thunderstorm Wind,2008-07-31 14:16:00,2008-07-31 14:16:00,0,0,0,0,0,0,56.0,41.53,-87.23,41.53,-87.23
124344,21025,Thunderstorm Wind,2008-07-31 14:30:00,2008-07-31 14:30:00,0,0,0,0,0,0,52.0,41.47,-87.0307,41.47,-87.0307
124345,21025,Thunderstorm Wind,2008-07-31 14:14:00,2008-07-31 14:14:00,0,0,0,0,0,0,52.0,41.47,-87.23,41.47,-87.23
125360,21121,Lightning,2008-07-20 16:30:00,2008-07-20 16:30:00,0,0,0,0,100,0,0.0,39.684,-86.7532,39.684,-86.7532
125374,21194,Thunderstorm Wind,2008-07-21 23:27:00,2008-07-21 23:27:00,0,0,0,0,0,0,56.0,39.4845,-87.4,39.4845,-87.4
125376,21194,Hail,2008-07-21 23:28:00,2008-07-21 23:30:00,0,0,0,0,0,0,0.88,39.43,-86.43,39.43,-86.43
123097,20739,Thunderstorm Wind,2008-07-20 14:40:00,2008-07-20 14:46:00,0,0,0,0,5000,0,50.0,39.1929,-85.337,39.1333,-85.2656
123098,20739,Hail,2008-07-20 17:14:00,2008-07-20 17:20:00,0,0,0,0,8000,0,1.0,39.4001,-85.0514,39.4001,-85.0514
125362,21121,Thunderstorm Wind,2008-07-20 16:30:00,2008-07-20 16:30:00,0,0,0,0,2500,0,55.0,39.65,-86.87,39.65,-86.87
125367,21194,Hail,2008-07-21 22:33:00,2008-07-21 22:35:00,0,0,0,0,0,0,1.0,39.2,-86.25,39.2,-86.25
125369,21194,Thunderstorm Wind,2008-07-21 22:33:00,2008-07-21 22:33:00,0,0,0,0,1000,0,55.0,39.2,-86.25,39.2,-86.25
126587,21194,Thunderstorm Wind,2008-07-21 23:20:00,2008-07-21 23:20:00,0,0,0,0,15000,0,65.0,39.6481,-87.4362,39.6481,-87.4362
126843,21045,Flash Flood,2008-07-12 19:40:00,2008-07-12 21:40:00,0,0,0,0,3000,0,0.0,39.497,-86.0562,39.4971,-86.0522
123099,20739,Hail,2008-07-20 17:18:00,2008-07-20 17:25:00,0,0,0,0,8000,0,1.0,39.2934,-85.2237,39.2934,-85.2237
123100,20739,Thunderstorm Wind,2008-07-20 18:10:00,2008-07-20 18:14:00,0,0,0,0,3000,0,50.0,38.9525,-84.8563,38.9525,-84.8563
123101,20739,Thunderstorm Wind,2008-07-20 18:15:00,2008-07-20 18:18:00,0,0,0,0,5000,0,69.0,38.7536,-85.0671,38.7536,-85.0671
123102,20739,Thunderstorm Wind,2008-07-20 18:05:00,2008-07-20 18:09:00,0,0,0,0,3000,0,50.0,39.2118,-84.8584,39.2118,-84.8584
126875,21045,Thunderstorm Wind,2008-07-12 18:15:00,2008-07-12 18:15:00,0,0,0,0,0,0,55.0,39.4693,-87.3472,39.4693,-87.3472
124341,21025,Thunderstorm Wind,2008-07-31 13:55:00,2008-07-31 13:55:00,0,0,0,0,5000,0,65.0,41.45,-87.47,41.45,-87.47
124342,21025,Thunderstorm Wind,2008-07-31 14:03:00,2008-07-31 14:03:00,0,0,0,0,0,0,61.0,41.5985,-87.3372,41.5985,-87.3372
125355,21121,Lightning,2008-07-20 17:10:00,2008-07-20 17:10:00,0,0,0,0,40000,0,0.0,39.5691,-85.8604,39.5691,-85.8604
125358,21121,Lightning,2008-07-20 16:30:00,2008-07-20 16:30:00,0,0,0,0,5000,0,0.0,39.6318,-86.865,39.6318,-86.865
125359,21121,Lightning,2008-07-20 16:30:00,2008-07-20 16:30:00,0,0,0,0,2500,0,0.0,39.6312,-86.8501,39.6312,-86.8501
124148,20979,Thunderstorm Wind,2008-07-21 07:40:00,2008-07-21 07:40:00,0,0,0,0,1000,0,50.0,40.95,-87.45,40.95,-87.45
125361,21121,Thunderstorm Wind,2008-07-20 16:30:00,2008-07-20 16:30:00,0,0,0,0,0,0,55.0,39.6128,-86.7206,39.6128,-86.7206
125349,21121,Thunderstorm Wind,2008-07-20 17:10:00,2008-07-20 17:10:00,0,0,0,0,0,0,60.0,39.4542,-85.6678,39.4542,-85.6678
125351,21121,Thunderstorm Wind,2008-07-20 17:00:00,2008-07-20 17:00:00,0,0,0,0,0,0,60.0,39.2628,-85.8942,39.2628,-85.8942
125352,21121,Thunderstorm Wind,2008-07-20 17:00:00,2008-07-20 17:00:00,0,0,0,0,0,0,60.0,39.07,-85.88,39.07,-85.88
98421,17020,Flood,2008-04-04 09:38:00,2008-04-04 15:10:00,0,0,0,0,0,0,0.0,38.4176,-87.0097,38.2554,-87.0433
126555,21194,Thunderstorm Wind,2008-07-22 00:00:00,2008-07-22 00:00:00,0,0,0,0,70000,0,65.0,39.65,-86.87,39.65,-86.87
126572,21194,Thunderstorm Wind,2008-07-22 00:35:00,2008-07-22 00:35:00,0,0,0,0,13000,0,55.0,39.4852,-86.0581,39.4852,-86.0581
98422,17020,Flood,2008-04-04 08:20:00,2008-04-04 13:20:00,0,0,0,0,0,0,0.0,38.7391,-85.8197,38.6898,-85.6858
98434,17020,Flood,2008-04-04 09:38:00,2008-04-04 15:30:00,0,0,0,0,0,0,0.0,38.3137,-86.218,38.2943,-86.0065
98435,17020,Flood,2008-04-04 09:38:00,2008-04-04 13:30:00,0,0,0,0,0,0,0.0,38.6785,-86.4576,38.6424,-86.4741
98436,17020,Flood,2008-04-04 09:38:00,2008-04-04 13:30:00,0,0,0,0,0,0,0.0,37.95,-86.76,37.9388,-86.575
98437,17020,Flood,2008-04-04 09:38:00,2008-04-04 15:15:00,0,0,0,0,0,0,0.0,38.6491,-86.3004,38.7027,-85.9653
98439,17020,Flood,2008-04-04 10:00:00,2008-04-04 15:19:00,0,0,0,0,0,0,0.0,38.3,-85.83,38.3411,-85.9378
98440,17020,Flood,2008-04-04 09:40:00,2008-04-04 21:35:00,0,0,0,0,0,0,0.0,38.8,-85.65,38.7929,-85.6508
98441,17020,Flood,2008-04-06 13:00:00,2008-04-08 06:00:00,0,0,0,0,0,0,0.0,38.0,-86.8,38.034,-86.5228
98472,17025,Flash Flood,2008-04-11 01:44:00,2008-04-11 04:44:00,0,0,0,0,0,0,0.0,38.567,-86.3189,38.5761,-86.4586
126546,21194,Lightning,2008-07-21 23:30:00,2008-07-21 23:30:00,0,0,0,0,15000,0,0.0,39.9909,-86.0203,39.9909,-86.0203
126550,21194,Thunderstorm Wind,2008-07-21 23:50:00,2008-07-21 23:50:00,0,0,0,0,0,0,65.0,39.7345,-86.87,39.7345,-86.87
126584,21194,Thunderstorm Wind,2008-07-22 00:30:00,2008-07-22 00:30:00,0,0,0,0,0,0,50.0,39.521,-86.1673,39.521,-86.1673
126585,21194,Lightning,2008-07-22 01:15:00,2008-07-22 01:15:00,0,0,0,0,350000,0,0.0,39.1212,-85.8176,39.1212,-85.8176
126586,21194,Thunderstorm Wind,2008-07-21 22:50:00,2008-07-21 22:50:00,0,0,0,0,5000,0,65.0,39.2214,-85.9105,39.2214,-85.9105
82188,14556,Flood,2008-03-06 21:00:00,2008-03-31 23:59:00,0,0,0,0,0,0,0.0,37.95,-87.42,37.9452,-87.4105
86554,15213,Winter Storm,2008-03-21 12:30:00,2008-03-22 04:00:00,0,0,0,0,0,0,0.0,,,,
89033,15617,Flood,2008-04-01 00:00:00,2008-04-16 17:00:00,0,0,0,0,0,0,0.0,37.93,-87.9,37.9246,-87.8993
82183,14556,Flood,2008-03-06 06:00:00,2008-03-31 23:59:00,0,0,0,0,0,0,0.0,37.93,-87.9,37.9234,-87.9051
79186,14089,Winter Storm,2008-03-07 12:00:00,2008-03-08 15:13:00,0,0,0,0,0,0,0.0,,,,
79187,14089,Winter Storm,2008-03-07 12:00:00,2008-03-08 15:13:00,0,0,0,0,0,0,0.0,,,,
79188,14089,Winter Storm,2008-03-07 12:00:00,2008-03-08 15:13:00,0,0,0,0,0,0,0.0,,,,
79189,14089,Winter Storm,2008-03-07 12:00:00,2008-03-08 15:13:00,0,0,0,0,0,0,0.0,,,,
125481,21217,Heat,2008-08-05 13:00:00,2008-08-05 16:00:00,0,0,0,0,0,0,0.0,,,,
125482,21217,Heat,2008-08-05 13:00:00,2008-08-05 16:00:00,0,0,0,0,0,0,0.0,,,,
124965,21121,Thunderstorm Wind,2008-07-20 16:42:00,2008-07-20 16:42:00,0,0,0,0,0,0,60.0,39.6012,-86.0896,39.6012,-86.0896
124971,21121,Thunderstorm Wind,2008-07-20 16:45:00,2008-07-20 16:45:00,0,0,0,0,2000,0,55.0,39.48,-86.05,39.48,-86.05
124973,21121,Thunderstorm Wind,2008-07-20 16:45:00,2008-07-20 16:45:00,0,0,0,0,6000,0,65.0,39.52,-86.17,39.52,-86.17
103193,17813,Hail,2008-06-04 11:21:00,2008-06-04 11:21:00,0,0,0,0,0,0,1.0,38.74,-85.81,38.74,-85.81
103194,17813,Hail,2008-06-04 11:31:00,2008-06-04 11:31:00,0,0,0,0,0,0,0.75,38.8,-85.65,38.8,-85.65
103195,17813,Hail,2008-06-04 11:38:00,2008-06-04 11:38:00,0,0,0,0,0,0,1.0,38.77,-85.61,38.77,-85.61
103196,17813,Thunderstorm Wind,2008-06-04 11:46:00,2008-06-04 11:46:00,0,0,0,0,20000,0,61.0,38.8,-85.71,38.8,-85.71
125116,21121,Thunderstorm Wind,2008-07-20 17:08:00,2008-07-20 17:08:00,0,0,0,0,2000,0,55.0,39.5274,-85.7771,39.5274,-85.7771
125148,21121,Thunderstorm Wind,2008-07-20 17:15:00,2008-07-20 17:15:00,0,0,0,0,6000,0,60.0,39.2,-85.88,39.2,-85.88
